5000 6257
115 2639 7.777931318121477
115 4375 14.525779259725912
116 4392 11.925278701278403
117 1022 46.078958251738634
118 3100 45.82395602718948
119 645 70.34678719678985
120 595 49.70760538869466
120 764 32.743728592396856
121 1079 16.062781206619544
121 2934 97.00190554530995
122 4522 3.1909576759325025
123 2401 97.26092789415326
124 2962 28.929339220004657
125 2223 13.378881080481396
125 2483 44.40324690925777
125 4241 1.8122048456090631
125 562 9.92950133172933
125 3743 2.4577598412660926
125 1735 22.501620433102342
126 4729 42.60405968760022
127 1575 78.7868085365502
128 4001 50.341179831313944
128 3996 37.76831106770606
128 4207 69.9965454738665
128 1697 4.141975020577127
128 3434 8.942086625926809
129 2607 75.30638858089416
129 1427 15.462694745866918
129 2652 27.383854246062317
130 569 39.849755734705056
131 375 54.77600310403504
132 4124 18.978770122133465
132 2136 89.67419885331682
133 3337 25.757867186574792
133 3764 38.776163443900295
133 1017 2.248933300928722
133 2925 97.48525178467051
134 3302 71.75356960778888
134 4221 39.09499202185353
134 4391 97.52224919835577
135 889 25.469056919398014
135 1657 99.45900550721227
136 3720 20.718807754089145
136 4570 73.79695514089316
136 4811 10.302070093101058
136 3017 66.93478048763774
136 597 21.63626607365704
137 4165 39.52317309724382
137 4336 96.1601757548662
138 4984 93.68530941742104
138 3190 16.702532204145644
139 1866 73.09547071290318
140 2348 74.72773329023026
140 4114 55.40841451713219
141 1689 13.092009701415606
141 762 48.6417297215274
141 3671 30.58249529207974
142 2370 36.682238950315394
143 653 6.156663943097797
144 1907 67.00278364539918
145 4074 97.35413198307094
145 840 24.360617940559884
146 4902 43.98200340663519
147 827 2.491702821617385
148 3113 79.64464933673966
149 2964 58.88498914126537
149 2970 40.18502172921027
150 2277 25.065843991071397
151 3714 96.91465801862883
152 617 58.52662525001204
152 4617 69.38439004161802
152 2322 69.15224735457463
152 4154 16.344202300671242
153 2913 77.30890300019465
153 3766 25.623503384084604
153 3573 50.49200145191515
154 2988 68.90851973180354
155 649 34.50378757829986
155 1562 96.99551894292486
155 3612 76.19645633465126
156 4910 6.945181235058142
156 1871 36.196249856151006
157 1332 16.237925108011698
158 1482 54.09897925224273
158 4418 11.631773981876055
159 373 49.296445310375006
159 4453 32.35721634466867
159 3133 56.27669378420428
159 916 64.81995198810887
160 1382 35.38445614834883
160 4716 89.28779919023194
161 885 73.58569434362326
161 395 3.113930435745029
162 3032 38.39912470771805
163 4718 72.71551662935678
163 4312 25.818927868959616
163 1792 4.90936572883211
164 2415 70.95597191387787
164 4204 56.34345427287179
164 2610 54.73067360376373
165 4836 49.51910758605455
165 2767 57.10347166267071
165 3051 54.81843388392629
166 1501 33.04440669348715
166 3332 47.3710773904407
166 3198 86.8985221557588
166 1248 60.26931447932814
166 4539 86.1955252282136
167 2910 16.873997500678758
168 1716 53.58260560294629
169 1967 45.48903577977116
169 2207 82.1224365984766
169 4809 54.618989261568764
170 2926 45.9538189997618
170 2660 77.81587282690838
170 3318 51.089815560916904
171 2187 73.63211640244643
172 467 88.41030488053907
172 4819 62.35372605045214
173 584 37.04344451297551
174 2562 62.39953396946094
174 414 32.74871533646697
175 4990 7.270833903332433
176 1401 96.74915254381817
177 4375 82.08592364461417
178 2524 19.79707579227467
178 4673 68.6391940732104
178 528 76.80767545547569
178 3243 16.259019879183803
179 2385 29.02977926982495
179 487 41.57064824886238
179 1730 32.88038150918445
179 4830 10.529373428202064
179 3242 66.23021198512095
179 1210 5.333949079246385
180 2005 93.84215412920454
181 1338 18.685241203574723
182 3786 4.096101641698358
183 3366 11.598461680499149
183 1996 19.970047382836082
184 3108 4.149897840099072
185 942 64.53341514463463
185 2810 39.471283131347626
186 2444 49.50105415326591
187 2211 62.773077915833056
188 4562 59.43979029609199
189 3628 5.859477097310482
189 737 22.851555630485777
190 1799 72.06667426240833
191 2656 2.2955248735166434
192 458 92.18248572696054
193 1010 65.91918682790654
193 1582 92.91196822439852
194 1259 83.37569205400142
194 3761 47.33785519973169
195 3359 64.25275492675094
195 1908 36.73167906138277
196 1876 74.60426665012643
197 262 89.1526303900731
198 2584 82.38062511040118
199 3286 79.63070813666987
200 1200 6.771702420269344
200 378 62.076399216918254
201 2825 53.373062297885575
201 3954 73.69573348737079
202 2316 83.6111933222901
202 4234 8.715602111188648
203 974 22.374106258884723
203 1469 52.42904204588238
204 2193 11.021286955416354
204 912 23.870782327908604
205 2490 39.14777773437336
205 4599 20.11882533947385
206 542 66.03077485879912
207 872 57.432739227318606
207 3120 94.80283111118445
208 4872 56.28392452128411
208 4074 56.25601910876687
208 1146 74.8647292513095
209 1728 76.8620585815892
210 1537 58.0798022407172
210 794 67.77476381073399
210 1695 70.55249120189988
210 4740 43.280424039062694
211 1963 11.306137275055955
211 2600 79.45369817956728
211 1079 55.446581190482966
211 748 50.964585270090204
212 929 66.095656221058
212 1524 53.85614722106548
213 1473 60.39165739609453
213 2612 93.41847698301139
214 4646 90.34601209461945
215 2785 55.4580528971168
215 3493 99.68818110332457
215 846 84.6405474752205
215 734 41.8219858754743
215 4560 63.69084139636322
215 4047 82.78934252903535
216 2577 33.02164108479711
217 1741 24.831533057625034
217 4597 55.01699771865372
218 2863 38.131244412102646
218 2520 55.47363185650516
218 4889 74.7132565018149
218 3398 36.640845948483985
219 2334 45.787943946588626
219 2471 96.02261866116497
220 1432 1.0193671577052363
220 4317 4.43162732059278
220 3781 29.16373489037543
220 3227 2.613942341829288
220 4506 14.373485225050064
221 4089 89.14213120104613
222 1444 1.6503140682955142
222 687 98.4550481063633
223 3241 22.26745846656204
224 4854 32.17556282988515
224 3166 77.38078412690797
224 2335 94.39144271822421
225 3758 82.411408352254
226 1029 91.99209621409068
226 944 51.615877345770485
227 1170 57.496152301626815
228 2169 57.58957119522067
229 1143 10.334425626217524
230 3264 46.57661076046466
230 2610 16.45460352824934
230 1839 27.23382974670235
231 4713 89.07290989632469
231 2880 25.73583368261471
231 4846 26.36814000678322
232 337 30.729940735538353
232 665 57.478228789419134
233 2020 57.337428755091864
234 4598 22.52629074225075
235 1629 8.642954987544357
235 4049 33.14451334996159
236 2081 48.77078413305689
236 2937 49.33936343896998
236 1070 90.00338558308717
236 4987 70.58194159006337
237 1412 82.13201121880046
237 2281 10.441041297673344
237 2789 64.58320767982998
237 4658 4.699788021654975
237 1423 81.02577604392235
237 3185 38.77306493944869
237 2453 78.23206889283917
237 1477 92.26527815550006
238 4415 34.10457480285383
239 4375 88.09945776236823
239 1616 43.996135296193124
239 3240 93.09436231043398
240 967 12.933512323415753
240 1794 77.26861571852154
240 2301 75.02018706966295
240 2744 85.09833856394783
241 4682 92.93666341254118
241 3135 63.754823200139725
242 2673 63.58716841687417
242 2239 6.35866692791548
243 2152 52.9139517998475
244 4788 32.61233748088063
244 767 56.926376505258844
245 3509 33.35633113784908
246 4780 70.07909660681277
247 3271 16.16655077786342
248 3574 67.68988899459151
248 4079 99.73936299901743
249 2965 97.1329842292965
250 1014 75.53118009804254
250 1981 57.950230531157594
251 1162 9.918212301928378
251 751 43.7616313449183
252 4434 78.85046155033945
252 3236 15.65322766517635
252 3882 34.280649626046156
252 1806 48.1096107853399
253 4761 74.78618876547961
253 3533 55.267088096737396
253 3954 26.99323968159273
254 1496 40.454176699224774
254 4665 44.014620003168936
254 3312 70.08918110957102
254 329 76.4412590440527
254 1424 48.611327695625434
255 2648 20.612744244175023
255 1310 40.13656155446615
255 4154 57.56173760752254
255 4766 56.555593371269744
255 3752 99.71079792701534
255 1169 52.90053044541431
256 1796 24.989194080924644
257 494 27.359451978656775
257 2706 43.57650738222712
257 552 68.78905926264576
258 1984 58.025805487259255
258 4690 12.140457268826719
259 3973 41.94462319411724
259 660 37.16149679930864
259 765 19.858484415360522
259 3867 35.10796604151902
260 1133 65.88557592329737
260 3456 77.19844791425068
261 4174 17.75627113712981
262 4042 35.621923573358934
262 2584 82.33682127316115
263 924 80.4768064154595
263 3434 62.69503347155473
264 2438 44.605878982267356
264 4433 92.4971074834393
264 2938 24.115470087296032
265 3448 68.8505635187645
265 4648 16.4431305007312
265 1491 73.12018853741624
265 4956 9.495629520154008
266 744 74.2185813739841
267 1887 25.0617826800432
267 2392 62.47924181629896
267 2251 15.620030708659307
267 2385 83.41203083241926
268 2537 29.480823802646956
268 3035 34.983865869683974
269 4203 80.62379658979565
269 1469 31.20668695536326
269 4616 47.64784006962227
270 2043 33.85579518744307
270 3739 74.26128551559553
271 385 21.975656041326623
272 898 55.095997183049626
273 2422 75.28515972649411
273 603 55.331205426302596
273 2415 62.6811572928908
273 4747 99.23791069532479
274 1252 69.81204322112178
275 4008 67.1577976109122
275 1595 38.28406031964338
275 4911 90.69798831410189
275 4865 53.15310996252834
276 1310 26.290178111654857
277 4153 6.950894907991144
277 608 20.86890964306638
277 4292 69.95614215864623
278 3458 27.856863686855423
279 4885 47.03112102166584
280 520 94.57247174400898
281 3152 7.5931814497401495
282 3126 66.37690972432291
283 4684 66.63518193629541
283 2013 91.37400925420178
283 1217 36.66169508966762
284 3234 11.68125187522734
284 4113 29.957062176418553
285 3442 88.45682919987814
285 1034 39.265799387437795
286 4881 97.99949225551947
287 3834 51.34549288216666
288 4334 71.25919103518699
289 1466 90.48333395443962
289 3180 48.98155303158239
289 4776 60.11353444773334
290 2059 9.714046213442991
291 4532 20.68864480081521
293 3377 96.71234587088703
293 4564 56.50806659988051
294 2261 71.53444986140249
294 560 4.93548792222009
294 4432 92.30474145272464
295 905 31.187824770982516
295 1388 49.50335170288817
295 2946 74.69468126105905
295 4469 2.8188503111243985
296 4398 68.7468241739228
297 1440 36.1824351914068
297 3252 30.93029494869911
298 2185 99.60344671343402
299 2075 97.88019466119925
299 1565 28.311949620972516
300 2026 7.138959988604807
300 1742 26.510257102467484
300 4518 39.3298883747295
300 3725 99.99522828065608
301 4330 99.04579705683233
301 2945 94.46953312262144
302 3358 94.96252541794769
302 2403 23.332687065147674
303 2212 34.836829131993326
303 1034 39.89181306985203
303 4057 14.58880693235774
304 2508 73.25907672821361
304 2493 52.551066563278155
305 3832 68.12149475986055
305 1434 87.39744560366076
305 4383 68.96580794092543
306 2371 42.316000311044746
306 4831 57.71695674301807
306 3003 43.22003470423206
306 3073 31.925893679736575
306 1410 60.93151960223308
307 2786 45.467749347397245
308 3031 14.045441094554729
308 466 65.59479196160343
308 3702 58.52203936572394
309 3175 68.72081498958468
309 4898 21.028713095159667
309 4989 14.672854517332024
309 3148 69.16467685854808
309 2758 89.96567380321578
309 4372 91.04670882515607
310 4017 43.5763655198581
310 2717 90.99120743276114
310 716 77.23494977779751
311 913 65.96694354988607
312 2404 56.91958444412126
313 1040 16.646743770183065
313 3267 7.7135900942734565
313 2350 53.763193152185934
313 888 72.22461007327095
313 1127 19.229386370198135
314 3561 84.11272847715149
315 1295 15.406760252869674
316 3716 3.9188512919699106
317 993 32.55005710671139
317 3290 97.31670747689884
317 3242 96.15842253501657
317 3133 31.031462392638943
318 3689 74.8153632688752
318 1122 82.34815306603073
319 4913 64.04789246910626
319 4353 74.09562163133785
320 3081 16.04374852129579
320 2029 19.60542662121632
320 1413 14.023042152001727
321 4199 3.593623924868555
321 4688 98.60960371483995
322 795 62.07770404532103
322 1313 60.95484661413182
322 4490 61.62384012237357
323 4082 60.0397085695421
323 1431 23.86032538153537
323 2380 3.582364786914528
323 596 8.86806760077168
325 727 78.20279872554256
325 671 14.274576125518482
326 917 84.76768536021162
326 1955 47.40758633233526
326 1767 65.30728675441429
326 1997 19.213671299523217
326 380 39.358568472065876
326 2654 47.910845165057175
326 2987 17.214851171767133
326 4899 23.401032948424852
326 2629 41.45032685763646
327 1268 96.91269301240452
327 1259 92.61807323035606
328 4100 95.0696062065017
329 1495 23.032867025541506
329 1977 67.4625696229644
329 3688 21.08052404239686
329 371 21.25164846738797
329 1435 18.530741980546832
330 4661 95.51520784629237
330 1761 44.4892350796295
331 2939 62.08887675035258
331 1792 69.09840770933529
332 3090 86.81071561051121
332 3510 88.87110466831625
333 1463 43.32801264585412
334 4158 77.84525719389916
335 871 61.185065834208174
336 1564 82.60852296394886
336 3053 72.29989043605961
336 3684 40.02092016144828
336 4636 93.97477419305083
336 4540 57.6215106605498
337 3568 54.07977913318442
337 4617 64.49798862414445
338 2444 70.70714250136216
339 4158 4.812685329796821
340 4440 11.822312986175334
340 3615 46.23314197267592
341 4988 87.89892974644285
342 914 87.90021388670652
342 1009 25.326443302270484
342 2525 54.24904520187905
343 1634 98.3992337270218
343 2585 4.88591060200627
344 2379 39.352387339596014
344 2356 76.75082736785863
345 1629 96.29663884550519
346 2911 19.79518365730909
346 3422 44.51583359692952
346 2888 88.55536002778157
346 3252 77.59402424048244
347 1252 29.30554425473041
348 4193 17.482173568187324
348 1882 30.147552808376343
349 1003 91.98424917757599
349 1033 69.30534289166327
349 3468 90.46388901831003
349 3776 46.894316354091885
350 1917 64.96404928504012
350 1693 9.95363995836699
351 3063 50.5651212349831
352 1323 18.797367797005048
353 1996 58.959324351298825
353 1047 89.53847380664423
354 4418 55.094303350116014
355 2641 39.91360476570108
355 3034 33.02263231305554
355 4340 3.4662991665972696
355 2166 45.91439283967935
355 1814 89.76513322108093
356 3334 89.68369581543854
356 3169 88.37229628871111
357 2196 9.927786467657581
357 3192 33.0834032332899
357 3365 65.20906659818503
357 2606 71.43550481537085
358 1651 17.235408679538196
358 1634 73.59297079019902
359 4637 10.027932810055676
359 3987 70.91644427545698
359 2428 63.77316940524723
359 762 9.44534785939688
361 874 71.02063275892026
362 2004 72.96050974961811
362 4335 97.54395113628341
362 4613 61.59518091399695
362 3295 16.830067302951093
362 1362 55.48424267530511
363 1077 5.346702263189638
363 3348 17.91761312866974
363 2886 34.18412076669682
363 3572 87.25923495213317
363 1092 86.40457542880537
364 4344 17.050285540618265
365 3651 15.316130017547378
365 2156 77.14652286091969
366 4364 6.079738531549174
366 942 31.4981583479219
368 2655 73.28601296316394
369 4002 96.13564524188314
370 2997 29.58927320702994
370 3281 18.888906610294004
371 2506 89.95564942825982
371 598 96.08295407207547
371 3470 1.3497569608201974
371 1145 76.77418490542462
372 1768 2.2085687175811977
372 2875 50.26513313267897
372 665 50.365581764330074
372 4797 80.93800180829543
372 594 61.190409171488795
372 446 49.85321283005146
372 1806 22.470510544608302
372 4724 66.28759151023245
374 3390 45.920109902359435
374 534 44.74566078827594
374 2442 60.520440089777914
374 4608 1.6507293002799346
375 778 88.33461862941697
375 870 28.533180828070915
375 1344 63.234907129386926
375 569 82.19201773926613
376 2284 21.556122495554096
376 396 19.299158749560718
376 2003 6.4513298621357285
376 4621 35.55296348508733
376 3610 15.392067205377659
376 518 4.210777081792484
376 2657 58.231178827311304
376 4225 60.725260924888495
377 916 33.7799976923919
378 2005 9.682565762505716
379 2973 11.779876927127948
380 3395 99.37978288267993
380 3724 16.972187515623553
381 2220 29.153673935665825
381 609 66.4315365065623
382 2519 70.28483478651887
383 1961 57.65597625034638
384 4050 56.65554254922648
384 2356 96.6630331209186
384 3125 75.18414609370875
384 4060 36.658676111821094
385 474 4.5481642202995864
385 744 77.08268631719167
386 1973 32.959363233211434
387 4647 89.85544784750786
388 645 82.20620948597043
389 701 76.08575679589107
390 3981 84.48765337837217
391 3291 7.427660785544198
391 2924 47.610867577195414
391 2719 13.080299770588605
391 1953 86.08138616507824
392 4865 33.59164416922793
392 885 41.96203301802259
393 566 21.774691558533313
394 3161 21.696047049711048
395 948 6.760274140692651
396 2815 57.56534047605933
397 608 97.95564462444842
397 4344 53.36571568795843
397 4532 9.679304382820687
398 3635 72.6833396492658
398 4013 60.87302408706602
398 4380 79.03029954166387
398 4865 70.973758469757
398 2890 43.278306903508415
398 2004 84.9319990153042
399 4363 26.706343889338754
400 1030 57.93912621220505
401 2398 62.701170519228874
401 4206 92.78343144686222
401 2448 61.81470810399055
401 4636 50.14329561927075
402 1051 73.18928965593803
403 4835 50.276370314940365
403 3892 80.99005563416193
403 1946 88.48270444073654
404 3893 24.039442309365565
405 4503 29.7583183493205
406 785 20.161988266978486
406 3166 12.702506314029485
406 1334 47.02367780298451
406 3218 79.87652276959007
407 2844 74.00936918675086
407 668 21.52575279889159
407 1289 61.91549142375375
408 1352 42.048577159569206
409 2171 5.503726773302504
410 468 35.61535439998756
410 3803 80.79830826903023
410 817 22.02145542292616
410 4785 64.4212127768809
411 1247 69.31168909282269
411 1450 26.187334695677116
411 2131 7.715770277898626
411 3805 30.728115462975744
412 2278 55.4493663390611
412 4152 76.93622749751057
413 4322 12.269839531911478
414 592 33.99500615741906
414 793 40.20888328340103
414 3637 57.323232538874
414 3776 96.05116970004603
414 4849 83.37223422070801
414 2952 20.207542409904054
414 4428 83.54870471697858
414 2304 92.30569675993041
414 1376 48.4317190624784
415 1986 47.97554489171642
415 4350 4.5202668377725015
416 866 14.439635699004352
416 4889 16.383242578006147
416 2467 46.60117569799552
416 756 86.65721070140441
417 4969 89.69693154227626
418 3466 46.78453746151115
419 3664 81.60249572233373
419 4671 92.851207699745
419 3281 6.5462062334676645
420 1510 52.586249214671774
420 3740 56.929321458723024
420 4780 68.1415648403375
421 2752 55.96254362205163
421 2356 2.853124615684028
422 2066 58.16236657547828
422 1560 33.840209976986024
422 2199 91.7024586566904
422 3621 79.78249716763167
423 1735 7.555091090438627
424 1355 15.781185707193178
424 3246 84.23317620222376
425 4417 34.57608937753929
426 1487 38.14883698541353
426 4510 53.893044444905
426 1316 17.430979293042288
426 2866 60.96321980332629
427 2048 19.550512104660232
427 3936 12.567619179150274
428 3109 78.45204977245986
428 2741 31.519860527078446
429 2613 85.92412828009904
429 1038 71.27416146644349
430 2842 27.8782442433617
430 1907 9.59298071420482
430 820 87.82782452945845
430 1274 37.786774111827654
431 4112 83.1162894228246
431 1469 30.96024179755037
432 1647 52.98494154907399
433 2553 18.326261834136364
434 4963 38.047353377263654
434 463 4.702108569452523
435 3268 21.007742951974503
436 3248 10.167807772261163
436 3247 51.093474570427404
437 3059 80.10350256252032
438 1286 90.59062426168751
438 829 16.25369994216379
439 1807 34.671474519670305
439 2833 48.86372235053528
439 3694 87.5140302914319
439 3854 31.725512182547053
439 4780 33.406457202033764
439 1242 77.17865832379533
439 2941 10.726904931602714
440 4523 98.24507391351729
441 3588 52.0985153987632
442 3384 99.27931407197563
442 1235 21.313523894045446
443 545 4.618701156060936
443 806 39.371233356401774
443 3825 86.61621004128563
444 2055 12.467762719145984
444 4946 31.787150467197574
444 600 5.358966402844937
444 1458 84.96427839871102
444 3385 87.31563421056057
444 1826 33.9956855864876
445 4647 89.02940172380087
445 4496 11.20718011660272
446 1770 76.85183830737652
446 1258 74.80991779219805
446 2955 3.225545854705744
447 4560 76.09088824616482
447 4573 64.24623435230123
447 2421 21.774722999089633
448 2884 20.85499571309997
449 4239 29.370170335384486
450 4581 53.695304770736605
450 2533 77.50592264287506
451 3698 67.44128015374714
452 991 27.992766460647818
453 3536 16.592105463818093
453 1017 12.331578996110064
453 4119 95.87150739633702
454 4600 56.40295059153442
454 4092 11.13515398987502
454 2950 54.71034267307442
455 3649 55.38720003910367
455 3714 27.834157981083724
456 2030 94.3845040554629
457 1840 80.59628100725637
458 4371 57.83421132145585
458 1203 17.956222571827798
458 1362 31.826378410406594
458 1876 89.33206736695134
459 2288 54.51713310123321
459 3899 6.021892189065556
459 2403 3.870275934061564
460 3024 90.42594835813416
460 739 5.995145048847531
460 3063 38.976364294634664
460 4221 9.52583846613845
460 2883 39.79975930392232
461 524 70.76308177423488
462 4024 89.23631356420267
462 1147 63.31759829656232
463 1637 69.32236479399491
464 2769 45.13779028516425
465 691 36.206806987014595
465 4870 33.90087746774223
465 4915 20.616566692121093
465 4160 76.0818520815384
466 3020 81.1206824914739
468 680 8.776015135604936
468 2569 92.35561514510624
469 2249 76.67840009260058
469 614 57.21114092355767
470 4894 10.198701258542018
470 1435 80.43269931561659
471 4537 70.16134149848904
472 3961 10.629036688080674
472 4060 31.72877676608651
472 1644 64.79744238638412
472 2043 76.8828560342957
472 4577 47.58404160244559
472 3793 94.797378749815
473 1885 15.22844669408001
474 1954 89.67438530234445
474 2002 26.547223801711937
474 1961 36.98148520153473
475 2567 19.151954094036274
476 4820 91.80917775521338
477 1804 33.70246767319061
479 666 86.2183676984756
479 2301 33.15134777035581
479 3864 49.263166524441154
479 4744 7.47115468277113
480 627 12.175818672721393
480 1085 48.38655649619494
480 1305 84.73085998676234
480 3285 28.943479523257977
481 4149 35.51292878269838
481 4292 57.893147547632495
481 4441 51.287016929613706
482 489 41.16291224165063
482 1875 71.71303553044065
483 581 11.591148184695115
484 2338 56.05883614939219
484 732 8.021475005527309
485 3371 30.90969452814616
485 2271 46.636510421937935
486 4464 59.46305971541068
486 4670 24.618953887124427
487 2650 25.125415043882672
488 584 16.74300866883457
488 1359 48.75509095190338
490 3584 7.539933530469995
490 4030 21.615576435459065
490 1166 69.71192620326615
490 597 43.68370126669915
491 2739 98.04031739458453
491 4804 57.153908229957146
491 4557 34.87788262894869
492 552 69.71918252393066
493 1859 18.135460150231513
493 3972 67.290914414164
493 565 74.19733744975524
493 4994 71.47897333536028
495 3057 83.83807119113506
495 4574 12.317963187576458
495 3260 60.01147386303496
496 546 33.212431333614006
