2000 2485
138 1854 76.86445284027691
138 468 13.973855101521293
139 1004 38.295267211429945
139 1382 17.062473996756598
139 1218 83.30316061222342
140 380 77.33868355936785
140 1076 81.09532824429081
140 1331 17.38837740866181
140 1264 44.32966710869633
140 420 41.67500253815681
140 1699 67.95992929666475
140 1804 24.51548994324558
141 655 44.97567227072229
141 1734 29.207865323772467
141 1036 75.1051152914482
141 1557 45.443868340300696
142 197 53.86710382012785
142 1324 31.637321759716173
142 1769 81.05376323798785
142 565 47.432544898193015
142 1442 83.67622587984503
142 1980 37.41625486427825
143 883 94.76588685416817
143 1943 98.45953955962615
144 704 46.70631786565793
145 766 28.895401537673767
145 1866 38.80537098488034
145 1407 53.218519057686784
145 1449 96.66054716738878
145 1052 81.87223271854278
145 929 80.32466319100321
146 274 14.70145492573969
146 291 25.7503179473117
146 1247 64.47672458424026
147 1236 87.53757756017147
148 1059 55.89953379701869
149 1491 11.156383443092526
149 932 84.7433353966104
149 1573 85.2654387603931
150 1069 29.221238391873516
150 1101 76.5485661988774
151 1830 28.006338659544305
151 323 90.62531468884588
151 904 15.587516943168826
151 1181 44.3097834593031
152 541 94.6949130381643
153 1856 22.981762683791082
153 1962 45.66167103185018
153 961 35.608922735726246
153 320 3.6403488894909146
154 872 6.272431829936372
154 229 50.69870435463031
154 1972 24.34202931247983
154 288 99.45800977259083
154 907 38.11635466835899
155 406 3.790567007286856
155 1212 93.15176457024536
156 1652 84.07845247354896
158 900 65.34610774512399
158 1461 79.34668311073543
159 940 14.622359184861295
160 1098 29.40106033401355
161 172 83.14639673212943
161 641 69.91112686902238
161 358 14.740476490000434
161 1248 70.84808135361897
161 775 45.41154592424241
161 1939 1.5198686322561752
162 255 8.843351355801406
163 220 26.336468915267425
163 1751 83.66134682895571
163 592 55.33162029893971
164 995 72.99624374716825
164 896 53.2493790827857
164 1330 12.007499172099603
164 1744 29.522056225883823
164 1743 30.81396826403578
164 1224 5.727195215266276
165 1581 42.56272883159086
165 283 79.59601175530437
165 1106 46.25424804700842
166 1352 11.974931633711485
166 321 90.60954168053786
167 1023 60.07716523907575
167 1671 2.6270998683835485
167 963 52.0221972907312
167 1268 24.95187530767834
167 1709 15.214107184379746
168 1992 43.49465041723004
169 1888 61.86614869481912
170 775 24.815859641847812
171 1316 42.24019192564544
173 1349 66.7727588724589
173 581 9.475781543738915
174 1835 97.49079460426995
174 508 7.700252967975758
174 622 53.07988508689488
175 645 51.22544196139887
175 391 98.84481707405028
175 494 55.86104328940135
175 1498 39.654919523446345
176 1130 47.54337273769011
177 1758 63.931408355394375
177 571 98.12290283260447
177 1914 26.11137584585206
178 600 2.607980879785815
178 1209 79.06348161167202
179 1698 35.13544682317574
180 1908 73.56116112361353
180 644 63.197439285089985
180 931 77.37863603687605
181 1287 73.78351149641881
182 1266 33.9193422288265
183 1813 5.38923314122561
184 269 55.05536077556146
184 749 81.53737769005272
184 1619 18.333823578119134
185 1529 78.13511675434987
185 888 46.99766707495674
186 415 69.84353594761033
186 1901 63.54184892807544
186 962 81.33827050291303
186 1547 7.246953166190238
187 931 77.84284957063875
187 1357 46.31027816728797
187 468 30.050814546328095
188 1764 5.336821290253186
189 1299 20.747513537803645
189 778 5.148688251107817
190 1924 93.40372701508933
190 460 52.02297533619538
190 835 98.92314752731622
191 903 54.7600390677644
191 686 26.078062755059122
191 1676 75.57580096306762
191 1984 19.91923964265718
192 740 36.34044342750098
193 807 78.30331513086408
193 198 86.7140294307277
193 389 33.86054395175311
194 1182 13.323025816193956
195 393 37.43389825715263
196 1442 89.05916518421586
198 1286 74.5874628464425
198 1850 89.56911200055028
198 735 39.277832057808524
198 1349 97.39863484721559
199 237 50.12411942716524
199 480 50.2548158568691
200 886 92.5067361960694
201 837 52.40830949995926
201 888 80.31366065277561
201 1557 72.98105110992094
201 1323 8.81377359949132
202 1341 60.6428765841925
202 1707 82.41178667444878
203 1515 55.00196533711906
203 742 32.799931393244805
203 1404 8.92682219642453
204 1066 66.43100292435552
204 901 31.343089752984493
204 1077 60.65954114532938
204 1153 43.1854912154215
205 1808 69.28671603610314
205 1956 35.80315139342722
205 1787 5.193161122162823
205 908 87.13368033058282
205 1705 35.90337172053975
205 1790 99.81690917953186
206 227 28.1809806474109
206 778 98.02270064023364
206 1774 94.84253348170554
208 497 8.429075333827768
208 1427 64.11374125044654
209 1354 36.96780193444725
209 1508 80.30850158065482
209 689 68.2616501736543
210 1226 95.32615023168117
210 1005 15.135167367892423
210 1787 61.14971742876468
210 1365 78.34988500460318
211 466 4.44509761405566
212 1113 7.656102943148772
212 1922 78.07302197717968
212 1358 37.266518837607705
213 1583 38.902585767188995
214 1372 57.157219530687826
214 1756 60.904388056623766
215 592 68.2271436344261
216 1003 94.93352939729009
216 887 37.82932446859769
217 539 76.54536270805937
217 1782 57.81825605505567
218 1508 53.41652827209268
218 989 40.40537054929255
218 485 65.30651293389712
218 1813 25.711553656246398
219 1123 12.231412645916786
219 1520 73.83181108846334
221 1291 50.40535206539021
221 637 39.311750623887086
221 760 56.60559836520506
221 1382 26.915890982162086
221 1436 26.768687342850434
221 1185 45.181038128156004
222 1221 99.64014610332131
223 853 29.27211089211764
223 509 91.73141204464626
224 421 49.628819330168184
224 313 13.141104768493117
225 476 85.42980274804795
226 1774 45.75222583929434
228 496 89.9692240478368
228 601 45.06600808150305
228 1309 9.691283369368374
228 696 68.51099676481307
229 603 84.70660067849525
229 1174 32.639189437897045
229 1902 35.39510417911789
230 569 7.428968753291044
231 928 54.67496476133067
232 1926 89.241836553035
232 945 85.28484302455946
232 1869 71.46910129671406
233 978 92.8051212155946
233 1683 64.1323022338376
234 464 79.57594200065527
234 1371 51.366818772255776
234 1708 13.014883052767232
234 1592 20.897056746590888
234 1396 14.748810331798207
235 870 79.24693301996717
235 1994 3.6021186540183034
235 959 55.84812228869991
235 1647 37.522205384620854
236 1120 80.56251090257005
236 1047 55.61304645871632
236 788 61.58288789943157
236 1822 9.535332683541338
236 1796 31.619781035317754
237 662 99.9599093495043
237 1008 72.16809632918122
238 836 53.04386982819971
238 286 77.1472904870951
239 1301 82.51060055133067
240 1927 8.301320578212664
240 1326 97.26559341986282
241 1708 64.59152034925175
242 508 45.54747507063661
242 1142 68.33079007430851
243 747 35.10696328956727
244 646 87.91805501339076
244 1521 78.24602995499254
245 826 64.33959900729964
245 1928 19.014350518661598
246 333 96.66019677947658
247 731 43.82921036171551
247 1649 91.16051482374185
247 472 6.48587215175993
247 1477 13.291950943262206
247 507 16.14853121420986
247 1630 17.30105090912229
248 1532 32.943414364301006
248 992 71.22388112039535
248 934 35.25628515184543
249 758 94.14950143822193
250 1982 89.59766576529132
250 1943 84.74743690943069
251 727 25.809925589217908
252 429 63.87065204738685
253 1098 55.53330013283083
253 931 13.391859217563367
254 899 30.97963600477873
254 959 53.81432494706967
255 1406 50.754741329385006
255 1474 17.694954273022976
255 1098 94.21909179899099
255 1736 16.265232421076753
256 1372 66.21455446499168
257 663 72.34264407529002
257 498 60.908751878323685
257 1611 84.4104704072255
257 262 56.79818540869828
258 488 82.69839046533657
258 1819 3.808975301988884
258 1028 5.5007185258428555
258 969 64.50391964861166
258 1306 58.10035191626053
259 1093 65.46186777107438
259 561 76.9289410907148
260 1429 42.242091582661374
260 392 64.26012802867817
261 1201 50.30576795347549
261 1640 63.08923701951035
261 1274 29.67749402335897
261 880 95.7083668254861
262 666 48.811536999366524
262 1351 80.66412726735757
263 546 68.81409327837198
264 1437 30.44595327154449
265 1918 8.224329525029233
266 1399 6.93139026053223
267 1166 44.520944492120684
267 1304 48.94086188062856
267 1579 21.19827834277647
268 1050 61.059366019243
268 1124 31.94566742544637
268 1899 72.11792562613131
268 810 73.68577572565013
269 1499 86.21695920967821
270 777 97.56203866357313
270 411 13.945849003686261
270 1610 37.683479606978835
270 1481 56.60347035908855
271 1073 32.59247275391257
271 1911 47.18078413702301
271 543 27.479695770964057
272 1327 25.543969370029014
273 934 10.584353603496574
273 1641 29.73098849202025
275 1116 39.030833516658994
275 541 61.9223669722329
276 1247 25.578757757737474
277 1652 86.66544267035106
277 1100 16.810266550885935
277 795 33.416146259318296
277 877 58.191016751466044
278 1300 31.95877716536503
279 1800 76.54901613872423
279 1769 50.32828866393097
280 1716 51.95775908391696
280 1286 50.37721113136776
281 350 31.5455077233885
282 1093 3.294453523418752
283 412 94.57804760285448
283 308 51.03900183935338
283 449 96.70197642469506
284 1493 22.29929783009787
285 382 35.93661379677918
285 505 6.003500058161297
285 457 49.994526148992456
285 542 88.3516081604519
287 857 65.77174365207209
287 864 47.588098483451375
288 1544 54.132384179603775
289 501 84.87006417395332
290 334 43.66184916540651
291 1692 88.36311736094069
292 381 73.0232982725798
292 542 76.62181965203696
292 939 37.22779789923874
293 1194 40.6575804804609
293 475 57.457882744221905
294 946 20.270874886884187
295 1479 55.769069735494014
295 839 8.27964322454134
296 1128 50.92129738319726
296 785 76.67600735601671
297 777 28.69234708477422
298 882 98.91997936145154
298 500 68.35946537176721
299 552 12.762290952635365
300 1895 97.53319872596462
301 1487 39.9964675601321
301 407 79.69482560971363
302 1501 34.569444695303964
302 1343 93.95590812858217
302 1615 75.74155205698659
303 1199 20.706730273692546
303 880 51.40312910629303
303 1131 50.50771245349374
304 1772 5.485031894240398
304 914 14.56660098318452
305 1188 33.97102982992395
305 310 47.90067088912381
305 1881 46.241867369004524
305 1860 61.01979171797661
305 1117 52.035067482578135
305 1661 33.4686189160161
305 1326 61.693743985403124
306 1310 17.087702541817
307 1409 99.07095801855287
308 473 74.19261669678681
309 1140 30.62419991030351
311 1335 34.30097176301616
311 1014 83.0006492097802
312 1584 53.70164315771176
312 1272 71.16524083710836
312 488 30.67926590900396
312 1421 81.7591344911386
313 564 37.46742317671119
313 1448 67.70683285482863
313 891 98.00990508673702
313 407 58.786512043029845
314 449 79.87872657908457
315 1704 72.80709704263367
315 1020 69.11632146907439
316 1238 3.638068341419485
316 1961 47.98443119442099
316 1488 96.73999892103303
316 1813 78.50749515171071
316 1534 77.84004049203514
316 1986 58.185805190554106
317 956 72.41861111733436
317 388 58.768804427716354
318 1132 17.880694112919276
318 557 63.273498873391
318 440 62.353844744607855
318 1133 84.27554537086816
319 1402 15.629795121732851
320 1857 68.3919626100172
321 491 4.125480820867837
322 987 94.87231190764584
323 505 11.879656612035987
323 583 2.8747993831546443
323 1119 32.055555861139666
323 929 15.991694553815199
323 897 69.35952583093402
324 1453 41.6273635229478
324 636 77.72225787890201
325 1563 92.13157403982386
325 1523 87.40895318231972
325 1837 73.84788985559946
326 1287 7.1658473154287625
326 1612 14.67016609273581
326 1650 21.526828792153225
327 426 33.179903908179426
327 1622 66.56045317172055
327 1285 53.0222379886035
328 664 32.061507275043894
329 1756 18.145059961875447
329 675 91.30029193147703
330 574 34.890374750502765
330 1169 36.07441187583647
330 1518 77.42698863072533
330 1104 72.37153157140197
331 1726 64.68760089994669
332 1247 69.63801769295226
332 1999 61.3975814277964
333 1573 20.034152744534627
333 758 25.405394417208676
334 1589 56.250578429933014
334 501 23.261836761288855
335 1677 97.31815213146633
335 1975 30.46384196241388
336 1700 29.611409602948967
336 526 21.520501690609386
337 776 70.79383771427948
338 681 32.387033756826355
338 1638 35.53151424592935
338 1721 93.43633710230925
338 542 79.74513024423102
339 1623 28.072296138786882
340 915 13.065536467538791
340 1971 67.98560233247203
340 1421 38.58972435206387
340 832 98.03589319481486
342 469 82.01936855292567
343 1702 95.50627747575467
343 1240 80.65696756170047
344 1683 29.75481254730062
346 646 29.47540381979985
347 1470 71.69998746234114
347 1349 35.289987895466034
348 368 44.7952350746187
348 358 26.387953571874725
349 821 48.42884703863184
350 548 21.004732712859052
350 1300 54.319214447156625
352 1870 93.36936944454746
353 1931 69.92095876403545
354 1161 14.59002252529137
355 491 61.95202640703474
355 1130 59.0962193585107
356 1442 25.00334580261839
356 1260 67.31356252441729
356 1848 53.57310748354712
357 1794 64.15651276745513
358 1548 6.196619577106816
358 963 41.9168352387776
359 850 72.01844756877412
359 411 10.953945572957442
360 1513 77.30583975172964
360 891 1.512963194305873
360 1502 55.48490401218205
360 448 92.9808683368278
361 1470 41.283837703141465
362 1253 93.568177761019
362 1805 87.96156252990859
363 644 48.26740352364875
364 435 20.746141492092566
365 535 96.42748985020263
365 534 32.795602509797504
365 1189 64.94389387113671
365 1560 90.88575891482662
366 1342 9.856611330640115
367 1256 57.839201964361955
367 739 53.98007541246686
367 619 72.5886501459999
367 1508 93.73026859531198
368 1623 91.40974284131539
369 1022 18.331412772615348
370 810 88.34225234331849
371 569 18.403082046347393
371 1198 92.04384637324246
372 1656 99.72000850576248
372 665 40.30246285355167
372 998 50.04300583485402
373 1811 93.72426573299852
374 1872 96.2510066282509
375 859 92.67793009174785
375 570 87.79757362387441
376 1316 1.9174496795298788
377 697 57.22822499778504
377 1977 11.62276838658026
378 939 98.31639494872964
379 1801 29.17160358265458
379 392 98.9208475387836
380 997 54.786747872140516
383 1525 49.89732961384009
384 1061 93.91748967234636
385 1149 85.25491411922167
386 1780 47.33405613162272
386 1428 20.088328429107168
387 1103 12.152029340995293
388 565 17.086931991434124
388 1982 46.43253263220375
389 805 26.46922314272239
389 854 19.433707843678704
389 1375 73.92517165373344
389 1303 79.28599877810032
389 1271 57.210341019672995
389 392 75.97099227549856
389 1180 18.373996470008006
390 785 85.75850392307231
390 1887 89.80723341661354
391 1777 82.87199270235465
392 509 52.0127852370198
392 443 9.587039214987234
393 538 67.25632948758546
393 1182 19.293338903686656
394 1477 14.920575687795546
394 646 33.036565338423195
395 1319 25.556661283047355
395 816 26.81774242947894
395 1351 24.316604027351858
396 1529 75.62190852636424
397 1811 95.44944744283634
397 606 30.892638129469855
398 1495 72.56537031169874
398 1471 2.132137685222631
398 1178 65.71465333994968
399 1197 69.58409045185115
400 877 7.150308848253076
401 1838 12.704259932593285
402 1195 31.373827858358357
403 1398 41.136244683871325
403 745 50.74952665260057
403 1373 89.61671861180916
404 817 70.65214647512335
405 1877 31.786816890081372
405 870 12.624158838632855
405 1912 91.6969081992129
406 1464 30.208722415468433
407 563 61.84791936624105
407 1485 22.69373149259905
407 1983 14.223309437483609
407 787 16.16537090422874
407 1466 75.0257488779348
408 455 60.968155860817866
408 506 42.168715927691245
408 1718 55.374216373018115
408 1672 47.61197961105184
409 741 54.214251081626884
410 449 66.74534949462672
411 710 22.622750643075268
411 1412 25.499077501549195
413 1043 75.71921542276166
414 1010 87.4403707902856
416 702 9.105160340854212
416 546 45.22804977215185
416 1407 70.67284639043139
417 1547 8.73216949259658
418 1041 56.852703505074004
418 1371 7.114046708111696
420 1156 55.21727562238222
422 1285 51.04321855316699
423 1705 57.6974657485586
424 1135 15.835385756859015
424 1200 33.48364613647844
425 1854 52.51381257729392
425 1281 12.507762196281758
427 1393 21.334747068396794
428 864 58.731620165660736
429 1221 10.003222800717097
429 727 51.52716004925062
430 732 81.06051623454648
430 587 45.889797717798416
430 880 51.81153647696251
431 1136 46.22304909547573
431 1469 6.715941312319952
431 1238 46.775452268153444
432 1281 80.88461990288486
432 541 72.60472790267522
432 1870 40.19892228537249
433 700 81.82886936737992
433 670 74.83464380034975
433 931 58.252815240844505
433 1975 5.48369047005505
434 998 35.10835778965132
434 1357 7.312231299096237
434 1314 99.41824238721509
435 644 93.5236970896097
436 1071 7.832895469871065
436 1036 93.44378069590813
437 920 4.1417522312848245
437 1383 41.47782664610558
437 1046 77.12823419576479
437 1770 76.81694060944746
438 774 97.854995207486
438 1446 64.94220099161919
438 1104 42.61583194935046
439 781 99.29280325950701
440 1220 38.86548226628583
441 958 87.09240824576014
442 1200 90.76996384093269
442 1665 38.18890784639677
443 1512 68.5903050560526
444 758 66.51746127442135
444 908 54.39072612796716
445 607 65.6998757434515
445 1983 35.42921882677587
446 1695 18.668889271407057
446 952 54.188590153402124
447 1083 53.35541141485692
447 476 73.05795594970668
448 1511 23.04633138066038
448 721 1.3438561995458702
448 1303 3.2507974048746924
449 1628 30.537935881595203
449 558 67.67648591988014
449 1140 54.900088563477055
450 514 53.66142724117912
451 750 82.51268330020265
451 1627 25.503691811873782
451 999 35.26981376377505
451 919 28.289323051717602
452 1988 93.80362575237162
453 602 72.77737064498292
453 1249 12.171619237881256
453 1326 81.13834017038025
454 1133 42.50481925068346
455 1299 76.83929328387643
455 963 88.49190556269208
456 466 2.5489338399914074
457 1762 21.402080563171204
458 1930 10.988774596158196
459 716 4.3240512996737985
459 1331 60.18070477642372
460 507 70.62534041962795
460 635 5.818955803131161
460 1879 74.3135667695063
460 1723 40.824269730279724
460 1651 24.199588570268602
460 1115 22.509651807577786
462 1266 86.50929402433559
462 1979 6.587959467421633
462 1761 50.88568904515252
463 1476 29.637081684037966
465 606 81.76283941956837
465 588 73.42023082848581
465 1529 32.57146594055001
465 739 60.19384975344898
466 1318 67.58065824225446
466 1583 32.745846423905334
466 1784 30.874679079276124
467 1396 15.182782982169538
468 762 66.36102995726358
468 1892 22.883231304157224
468 1969 30.74959442198454
469 1812 7.034806073569454
469 1683 94.90350524764541
470 1099 88.09167520542441
471 744 91.24618889643389
471 1636 62.97332062718467
471 1243 43.292857647159806
471 1205 50.06645796180908
472 514 97.2567332990249
473 784 94.21705457335926
474 590 67.46290994982651
475 944 78.79465500207128
476 1537 32.55471127431491
476 1751 42.21613870872302
477 1781 15.772543174691204
477 672 38.26955866220607
478 1407 75.6871936265744
478 784 47.878363220809774
478 1382 85.084752293744
478 965 30.77290546071963
479 546 71.05010295130924
480 585 80.77183983355381
480 1968 91.55937620777465
480 1817 56.67620900910401
480 1292 96.81083266611604
481 1009 56.171389061728036
481 1481 14.275182354848726
481 1377 25.04299309286899
481 826 21.130336572945385
481 1538 65.02387930324653
482 1574 92.30038434661101
483 1946 84.86620520604157
483 1751 10.153935656159502
484 912 72.73388651841299
484 1245 19.85768022464309
484 1770 27.57769719764314
484 1738 67.69352014282327
485 781 60.68928245391851
486 1312 87.48842539046443
487 770 19.628166099342778
487 570 76.40794533618379
488 643 72.70621874536276
488 543 56.3261971509802
489 1575 48.46002644062057
489 1428 87.07791130092926
489 1171 33.96346677106331
489 1283 95.74495629214064
490 628 2.518036916620791
490 1920 93.77881655702252
490 1453 96.24567805533144
490 629 12.614303744890115
490 1636 99.95762869476336
492 1552 48.41316675789422
492 1414 25.01672500272841
493 1399 60.83575187379934
493 1019 21.246801154811475
494 1474 91.59751949976209
495 696 55.65584996223364
497 800 77.77587432431325
497 1284 38.68551269291933
497 968 53.83136261421004
498 1416 36.566695999606
498 683 26.894601111149907
498 627 51.76883746235358
499 818 50.230452016997354
499 923 10.762214924982525
499 967 98.1505272278111
499 935 47.47955178023329
500 1079 84.13338697480481
500 1087 91.51871939085142
500 1800 37.699787221694585
501 1489 41.979086887283835
501 973 56.68994801897108
501 563 22.9061357333063
502 1757 15.446348597152308
502 1701 26.816636881067186
503 890 93.54106677933899
504 1016 58.335149677702645
504 1185 42.34022928196219
505 1525 16.088729608230185
506 1539 33.65666331180813
506 1685 38.60413769937426
506 1720 83.50290881341152
506 1944 50.43084675456293
507 733 65.80618864598117
508 1279 68.79981462224471
508 546 26.475349005853396
510 1522 82.33760202954328
510 1878 96.68431845778402
510 1141 64.52775098547201
511 864 49.56896267549746
511 1225 17.655130949202558
511 1365 79.70257592100978
511 947 17.75730537515799
511 1396 72.31103954544727
512 1236 49.343315804159104
512 1978 91.77303957974232
512 935 54.67154867978416
513 1271 64.5391368550543
513 1388 6.814473106492284
514 1150 4.3485519593043644
514 627 84.82304093508951
514 1988 94.57362300888892
514 1000 67.15333879592212
515 929 76.6695455136299
516 863 41.82683001914368
516 644 84.4119269657095
516 662 23.911905815667104
517 1827 71.00978680664252
517 1927 1.905004707375515
519 1478 51.06755904961344
520 1306 37.94686857599438
520 941 62.165688351803496
521 1378 67.00871822578063
522 941 62.03541674734945
522 1365 48.83721120856069
523 1793 49.29758401630405
524 1698 1.6546233422237306
524 1570 55.61271253021443
524 1432 2.173245844661351
525 1473 53.41234703732341
526 1871 28.199332982585368
527 539 97.77045547501866
528 1990 2.6971171626402928
529 1633 81.50256487047707
529 697 67.72926225980183
530 921 80.81060219579547
530 1539 91.06756323387785
531 1025 11.594626440754798
532 776 10.535075134889437
533 1560 15.740851088284803
534 1037 20.001273642169707
534 1347 53.119142554621405
