1000 1247
141 224 15.2713861807278
142 355 87.2223641635727
142 252 97.02572261006952
142 228 8.407996576127173
142 271 78.37100383602946
143 459 27.237255174797482
143 432 62.7026806516778
145 367 40.35084906469157
146 354 8.951216737365453
146 271 33.52799330936217
146 469 67.76139202024694
147 867 53.82860892728663
148 352 95.45981966964493
149 618 63.05311872179079
150 203 88.856429608023
151 565 49.306801053627716
151 249 54.56058525706835
151 671 62.12848669866959
152 899 24.242254067100134
152 558 68.75555786618575
153 270 29.45052140016232
154 236 23.52114178933106
155 826 9.947553746127896
156 501 97.85543509383402
156 710 76.27659960643227
156 723 70.68519210357475
156 203 10.950216791958926
158 498 17.470113886193293
158 767 30.64714194416241
158 947 3.865777690359242
158 194 33.11309201134892
159 566 6.555803582395685
159 278 36.48787088773599
159 220 43.6379919976846
160 470 25.175545786212872
161 445 41.79312314858196
161 793 68.49823676392009
161 291 18.8256317289798
161 448 18.33186615122755
161 464 61.33968690196514
162 918 38.871885563070514
162 761 68.63032341630867
163 386 50.26905798442716
163 273 58.73255593455325
163 806 23.986655985220075
163 825 64.1525584693533
163 642 46.49747941849637
164 549 67.01723100938159
165 504 89.99194463833179
165 268 47.06007229700485
165 759 29.47553490909544
165 552 55.113215622600805
166 238 8.312328128004426
166 930 94.57832785852996
166 999 98.77751782662867
166 379 30.61627066325345
167 277 96.24087820952076
167 473 69.34103773355278
167 250 46.22674545411086
168 388 30.91004538329305
169 562 99.93798298451775
169 741 85.4802104073584
169 860 11.55867347481373
169 271 38.75506546810527
170 739 36.536956600147334
170 416 30.291366631362674
172 996 70.22862887552265
173 753 3.1720201880969356
173 674 83.17371858779156
174 944 40.18476835022537
175 264 1.8016986103875343
175 546 86.64167237202933
175 650 78.05284996123771
176 387 97.38667886596456
178 924 91.15107841815234
178 630 74.77204325926304
179 565 83.45105106764565
180 990 90.39055692652776
180 823 77.79835698073471
180 224 23.781720706071216
181 933 80.39126379698347
181 902 22.68144935388244
182 480 19.82306693843174
182 267 25.812053204317987
182 594 75.80215505042604
182 780 76.97960667505095
183 934 68.40465432402026
183 754 14.54114461091579
184 300 10.619229051746176
185 849 63.11835267385632
186 472 4.902834822120921
187 432 79.07243791700523
187 285 4.303088593317611
188 643 37.121262069818506
189 633 14.009768835628059
190 800 91.05315341961335
191 906 33.34519344568703
192 882 42.134806248458965
193 370 20.878684670357543
194 659 78.86476829202002
194 702 87.76959907395741
194 772 37.21989553089726
194 590 50.67768146421917
194 260 27.980207720523993
194 196 17.289897616505904
195 591 91.4908464002929
196 198 94.47459379362266
196 701 96.7710235405144
196 973 30.219003468076693
196 430 87.16929897317893
196 591 80.61902132184655
197 675 47.36480749641684
197 408 8.45463672976899
199 987 75.66099781307221
199 735 23.335854874207964
199 589 67.95604874713311
200 721 67.76621679972321
201 686 40.34373802512663
201 372 84.72870368997883
203 495 56.17394917616047
203 825 9.939984681289747
203 733 40.062881472542486
204 227 27.181399256889957
204 836 13.235284939585743
205 600 37.48998020298786
205 730 75.15214875013932
205 706 26.953979416723907
207 233 38.721524427975055
208 351 64.21637751228285
208 703 37.77589046006101
209 827 67.80881898215688
209 685 47.67620993016242
210 791 62.33513983740843
211 852 94.37374446972706
212 296 33.47262189992021
214 247 61.39813738998288
214 686 65.11758568330471
214 363 63.90498831541597
215 619 46.96248609594536
215 366 70.40663938162346
215 293 65.27470518217451
215 440 12.550917735978391
216 586 5.4893342903248294
216 335 4.684000694245794
216 999 99.59681010074792
216 935 12.49592759178584
216 987 24.24520321070158
217 322 54.21711398237005
217 671 39.475937283864106
218 492 37.73014003320139
218 550 94.98869607277864
218 691 69.95191517212565
218 523 54.47905704746804
218 885 59.14669420931214
218 518 72.93331590516692
219 642 88.65596460605836
219 723 65.83726785185293
219 552 83.53561524633584
220 238 61.94956919106448
221 887 93.96625350565188
222 303 28.694273868493074
222 991 69.33778571100879
223 238 22.509698785058596
224 289 45.02489011812926
224 370 24.375151184868574
224 435 36.905917836994725
224 499 98.11184411408264
224 279 37.366160891220865
224 570 90.26792503004081
225 602 64.83785416564874
225 919 6.994458827494267
225 499 28.312262645297096
225 459 96.85248071770229
226 284 94.95206803795162
227 481 82.59491711122557
228 233 10.075668957934566
229 464 21.998475726908005
230 612 64.30979893444068
230 317 97.13823789443364
230 825 6.007272555624427
231 650 34.017406486819084
232 854 98.89326949020075
233 892 78.91083189765527
233 791 21.315351939144765
234 628 83.15196588449612
234 841 55.866571057651775
235 616 59.05192527457463
235 602 81.49224513098484
236 392 24.066869225557113
237 373 77.66248920267718
238 875 79.07573167348333
239 379 60.002181882267585
240 808 28.450209751592613
240 983 98.41878505292615
240 292 98.76520313225106
240 278 54.48133022945199
240 413 80.05286853220473
240 769 11.88270844105412
241 363 86.7783409621733
242 738 14.048519726627852
242 929 36.46598564243675
242 885 79.05472191091796
242 869 59.29643928299378
243 526 2.562327267604865
243 285 27.271383324172362
244 829 13.549095827565248
244 641 42.67509513409784
244 281 12.251281371868114
244 271 7.292245776566487
245 314 45.37924621271853
246 536 36.84185840793369
246 899 59.77293576893468
248 653 45.748536570966465
248 803 22.933425885410216
248 484 61.89557679215922
249 409 72.99705671920978
250 275 90.96641710274747
250 847 66.23140429424993
250 486 30.861402573780783
250 281 64.69072773634338
250 900 4.083913311524047
251 273 99.86008875384337
252 583 84.88255577355703
252 592 43.201088308719186
252 762 11.688221138243492
253 769 71.52773017481253
253 860 44.91267060693786
254 700 90.02740974722994
254 830 32.889070154886284
254 273 15.685048740376093
255 473 13.49296724220055
255 698 62.80743193383958
255 570 58.95110416626399
255 939 71.50312684620438
256 718 38.709535483033555
257 407 60.14179366473202
257 500 30.194876849039094
257 927 51.04955637408236
257 994 43.58973325653871
258 959 79.51651321706296
259 699 12.326993170577882
261 663 65.81658279479107
263 650 87.89291509335719
265 460 55.58218761059009
265 769 86.6837392545289
266 388 43.576924224972245
267 824 88.9210111768608
267 952 41.96754354651443
267 957 82.91450325322442
267 993 40.47428824143837
268 890 73.23163825581594
268 652 31.942286649716166
269 364 31.939833543044912
269 470 26.23408985179514
269 995 95.40565924429336
269 764 68.9952825112307
269 736 47.95252067332117
270 880 10.031254048238814
270 517 9.45107137583032
270 618 43.755775336622285
271 575 74.71430794999603
271 749 37.89203907821445
271 831 13.881429903810492
271 518 6.93811681911381
271 953 95.70583776084375
271 399 56.60665477540308
271 985 67.33131320849729
272 746 41.67005465929366
273 443 87.48712985119754
273 686 94.17185701637074
273 768 42.870748720624455
274 320 91.66852342624223
276 282 6.0931619172652285
276 947 29.4753113570854
278 343 31.93244100967774
278 288 11.256456026538707
279 446 51.233842149832405
280 388 16.31828740996788
281 450 48.73675022423447
283 849 84.88020996536031
283 652 35.66128542789792
283 784 56.07028213432836
284 655 12.373646039500509
284 603 28.57825303700492
284 348 23.389750338456896
284 389 43.48212867729634
285 336 56.53560447305525
285 791 76.97582065332128
285 359 62.55065674143846
285 885 67.82269441803706
286 704 56.117235761874376
287 570 61.290496639753464
288 874 66.12529157188995
288 619 69.65364759771023
290 527 3.8663649250655636
291 851 28.053768482559754
291 378 76.47854228011879
292 465 92.23221458228409
292 730 35.751318652961196
292 433 18.959150263044297
293 311 15.181897543860881
294 701 66.07711884884276
295 332 7.888956703585308
296 863 74.35593685272357
297 786 97.20922155704389
298 794 10.084010622390085
300 454 53.517786177234015
300 445 38.24324616464537
300 565 45.91093327662872
301 841 16.583518308663777
302 971 31.852099600717423
302 567 33.113906315764225
303 774 94.19933497303546
305 489 60.026153448304136
305 360 88.45087626731599
305 771 16.402410437044345
305 640 75.68915203337356
306 859 5.926486750862759
306 954 9.076571225659404
307 660 44.86818445870228
307 921 42.97746253818652
307 519 61.100524736660525
307 468 42.004190050389745
308 582 22.341327568436938
308 415 51.72228427430937
309 720 35.172112692605324
309 626 11.978087447892124
310 824 68.1435714004199
312 358 59.72029078883411
312 840 53.16647660766634
313 323 31.533519793274387
314 534 22.831325114749934
315 373 98.46012017379083
316 519 6.423413893290018
316 682 21.237889311019448
317 688 94.58708463543775
318 410 76.9676032035518
319 601 76.65192868036353
319 408 29.65526599052632
319 730 12.878450026849363
321 779 50.24114753271936
321 733 43.63484612400669
321 805 13.789384474162281
321 638 53.72565243887495
321 679 23.780960891589306
321 765 56.31363319979656
322 333 67.13676900277896
323 535 36.06254996460284
323 468 40.310046250482436
323 951 74.46209141007009
323 410 44.1857399557189
324 609 46.515670785271226
324 972 8.708398575700002
325 935 31.993002437056276
326 965 43.499144343782724
327 343 41.0378655660182
327 914 64.3740252357103
328 580 29.662005352990057
329 670 41.0981983994305
329 476 96.65376941227949
330 897 18.01544487722883
331 515 94.813816623348
331 500 46.54959328748706
331 613 69.2713940669388
332 735 36.823416432178455
332 701 44.23446617725455
334 418 11.48045020616301
334 412 44.1319761670996
334 465 40.64453181529262
335 388 8.786061660803128
336 408 87.18191720334575
337 511 74.83467781999569
338 632 22.935633830530882
338 942 78.1326689917232
338 417 8.561558369829093
338 555 63.68924202985046
338 880 53.52987725649218
338 638 20.196466920423134
339 549 77.8465947031092
339 961 35.758873760778684
340 936 95.86411155071788
340 801 64.89885464078682
340 946 15.62129376374644
341 789 11.177648249998521
342 405 26.340853978171257
343 634 18.176403221767387
344 398 16.134109111587055
344 684 76.15608562451148
345 905 8.459974084328607
346 614 95.17792191737861
347 696 63.166928439718376
347 819 46.93135378278893
347 745 56.80981284549711
348 451 58.367340880942486
349 936 68.43221435316853
350 658 88.32276750270043
351 734 64.65619123648504
352 469 98.66666282585007
352 867 32.99761592269271
353 444 97.12633335660787
353 746 32.29775055456744
356 762 44.53651881784453
357 845 47.423187269110954
357 902 63.507126882517504
357 955 79.83663823599139
358 471 59.55055592627108
359 656 35.84228003938758
360 965 8.34487496115548
361 574 46.712506158198956
362 664 4.7231173115381155
362 798 37.50502234949146
362 441 29.420626227530605
363 551 64.82198048800791
365 764 97.75948472078177
366 916 9.939353897316977
367 598 59.81390204429413
368 438 39.063765181664024
369 919 58.452611333707864
370 376 95.46891619555623
370 882 74.1531835026428
370 408 5.061248671439553
371 525 90.99594570079279
371 899 57.59401195892623
372 441 19.63570704185328
373 920 60.89557757293636
373 854 50.63536288540993
374 597 95.81451352779192
375 408 45.60178779249404
378 848 81.28571432093945
378 854 83.90034064650787
378 596 98.25617252824634
379 521 9.34858407043182
380 505 64.9665820232282
382 502 4.875070493866707
382 605 71.0545487280046
382 448 99.10761624204186
382 780 52.88278676384728
382 665 61.37073522594477
385 642 37.02589800888557
387 811 91.8757421225791
388 962 39.35423939278848
388 473 77.67201406879981
389 589 68.21087433539853
389 488 6.184186236064621
390 402 63.45777086975597
390 610 34.13028537873382
391 893 33.639384756655154
392 710 56.238358029421825
393 713 39.26985626765005
393 506 25.947582711649172
394 401 85.30505973845604
394 921 96.47659283673708
395 696 60.66738055240129
396 432 15.886959396323865
397 610 9.068696757340511
398 430 66.69759849459982
399 771 91.7578990506549
399 873 31.7129420176294
403 928 65.94941708556946
403 606 66.55138053598881
404 479 13.766214168884458
405 832 71.17456742273433
405 905 9.3871821883962
406 541 56.33328493901529
408 687 64.70583307277063
409 521 33.51917887110482
409 506 13.651582645934248
410 744 70.5802563433866
410 924 94.76375381751873
411 994 99.71924718362115
412 692 91.33235056037411
412 713 10.251843541536152
413 809 67.37514796791397
414 817 51.34036015585796
414 741 2.8048232413617393
415 561 31.577740936324208
416 657 95.16576204601729
416 895 34.83150216802327
416 997 76.84946455911414
416 826 20.008518132774242
417 424 99.99768548919982
418 682 16.339572121496076
419 566 30.283418063807556
420 666 79.02389719346861
420 478 51.26128155973998
420 433 54.437305082953436
421 937 74.12575629714529
421 821 53.126631325013946
422 902 66.53099449977034
423 881 87.76288448173145
424 466 62.18511508385729
425 477 60.12739766609122
426 965 16.27102337079103
428 738 18.903750749700965
429 855 69.59171844526144
429 551 62.84930751543735
429 558 90.36294228872937
429 673 72.39711678273727
430 852 5.325550367496919
430 680 37.065641998946134
432 714 72.23898170527434
432 610 96.98927173745388
433 581 61.44894679045576
433 665 75.4867253460371
433 757 78.59623558404942
433 649 24.166291489207023
433 849 24.67768122730643
433 621 96.5940670822096
434 906 78.65265371972728
435 797 90.49345947560836
436 516 20.207601446034413
436 850 68.15237568144416
437 722 57.47151994302526
437 574 44.61914294739304
438 658 77.17441664558203
438 598 78.03427968774267
439 549 50.78776245727032
440 900 42.447421846244836
440 804 17.043759151341263
441 663 20.770075413023402
442 768 60.86168131009828
444 610 87.42719008587537
446 954 6.165800522839453
446 725 48.57847489072068
446 497 37.74999855383883
446 620 93.49506184575247
447 787 71.42869673478107
448 853 52.07502936769603
448 921 13.343099424401212
449 656 9.30363741180722
452 891 16.87092109029247
452 476 45.482602817008754
452 979 51.82192105492589
452 691 83.27362514518039
452 564 10.079643396250246
453 715 91.13999041901351
453 912 81.85362232969455
453 627 88.57834759808274
455 464 93.11672078550122
456 561 42.07479367608153
456 918 40.24894258155453
458 976 38.02218728022299
459 706 39.2304456864149
459 549 9.078938283893121
460 486 23.229337102104477
461 739 32.54980266952339
462 529 10.809229314911752
463 896 71.75572297979971
464 736 34.19374523570152
464 650 15.458881375360185
465 756 4.792015920587328
465 803 91.82222098966238
468 833 47.77303837173526
469 842 83.27993810728546
469 636 76.12527432179512
470 747 47.44190258839388
471 940 61.919477459191285
472 887 90.67989142122381
473 708 2.8813846061860677
474 512 22.34981970236709
475 530 15.802442277458455
475 820 94.08236898479046
475 683 61.279129812489295
477 555 42.90222113585098
478 860 77.84109063090425
478 941 24.52638243745243
478 884 13.062986170703136
479 780 24.605510842522445
479 541 64.25622148510823
481 879 62.65824626575595
482 519 7.217907950095318
483 934 83.83208433992819
484 651 50.48309300152335
484 654 54.06932464709207
484 523 63.563539259301095
484 812 57.929698295532724
484 803 72.13588845144291
486 560 29.83592678975053
486 882 1.1548692574065007
486 675 35.92878792297735
487 640 57.49570788622045
488 785 19.54407726803987
488 598 67.15327538904384
490 861 52.82497121014292
491 654 36.699772012980674
492 742 95.38696412056598
492 497 54.86411403287531
493 519 78.85482124868643
494 623 51.25463629410448
496 533 3.0130963225284138
496 641 87.45981241422425
497 542 5.309908091510887
497 640 39.3012508312084
497 740 37.95693632298242
497 835 74.98434256470189
497 685 36.352293774958554
498 770 7.688396216447994
498 735 24.871466514178817
500 517 66.0533356010723
503 780 11.262722882469259
505 552 58.60842883425587
505 521 75.91121371775375
507 976 14.207549396077038
508 797 35.87760556530476
509 944 34.516178559790376
510 543 64.63676600406933
511 940 83.20798201959667
511 671 68.78357407448937
512 995 98.10109939309608
513 613 48.37458599017448
514 787 19.045521842973454
514 941 14.350405538431946
516 994 71.88846070202327
517 616 94.4169099205008
518 843 4.661395229777796
519 934 20.95750829083339
519 623 79.31981210967535
520 795 88.6932481761924
520 983 32.243986184922804
521 656 31.69751241075229
523 620 40.42418151291569
524 951 81.72520198494225
527 679 47.8665770000075
528 851 4.625456382153926
529 611 65.04314938127428
530 991 29.324978659603318
530 712 86.35171451645579
531 826 5.732599390402647
532 947 65.91740538821028
533 796 28.04844400527347
535 578 80.13489874030573
537 580 44.258186929368705
538 969 40.602155689801734
540 579 44.53392673707836
540 893 95.69139306454235
541 669 34.5646262124079
543 792 19.494904541403937
543 683 69.51478062014888
543 572 37.367345769008516
543 944 79.93179715728989
543 873 27.405348884416078
544 835 9.178539156772569
545 554 43.02546647052297
545 784 43.63010804834124
546 637 99.51471831956347
546 746 18.865192107870914
548 778 30.08287548124739
549 705 11.157192870429316
549 863 33.46407062881442
549 906 30.26835498469389
551 959 45.145660546865614
551 765 72.04862821985401
551 574 17.497832434525453
551 703 44.9469297290083
552 588 45.265836307355464
552 643 72.95462517539919
552 951 91.24911585378177
553 667 61.87029673767766
553 914 44.05910990522042
555 777 64.30746173875556
556 856 79.35630505414704
556 720 6.67844836733546
556 853 67.44720500047312
558 913 41.21481291925759
559 752 51.79551592699066
559 819 75.23990044192709
561 995 16.838685932205244
561 853 4.082921289914593
562 571 85.01826168708293
562 969 68.13079832754943
563 721 44.379109669067695
563 876 13.496772405923172
564 894 24.363542661614876
564 722 64.87112469424693
565 596 36.85290767179865
566 760 94.99724407611205
566 881 4.206147073987031
567 615 16.190378175878102
567 858 45.5423343027646
567 602 37.725486247459976
567 836 44.94998962838473
568 969 8.61165745420944
569 764 14.631815675024152
569 677 37.328044916729404
570 993 32.124158690173275
572 609 28.590286863681325
573 798 96.0914851742343
573 905 3.5654207455501776
576 636 19.41875689778739
577 606 52.25678214663081
577 678 91.44070807550548
578 597 12.658338553576845
580 621 77.72148386961733
580 965 70.69974330947576
580 899 22.242472116948253
582 630 61.575841093600616
583 811 69.70408346303859
583 911 99.86425550750508
584 650 20.8176557581209
584 590 14.437113355322197
585 987 8.331151878477826
587 951 18.092980034420066
589 644 71.62361954201764
589 783 99.72897799828114
590 957 81.24080861740556
591 773 96.78856239994317
592 608 98.67089130460612
593 804 67.11613925840783
593 621 71.24450819513923
593 753 55.44971760120217
594 985 29.745865995003548
595 747 30.695711145437084
597 673 16.593019682683803
597 919 71.24681532982827
598 782 70.32170634070263
598 788 18.235009965121307
598 968 36.78772612934424
599 706 23.199919909349696
603 687 98.52812212628913
604 665 79.41450168750293
607 921 24.436882244400177
609 802 49.9081718072453
617 819 36.72875591999383
617 919 57.655463304536084
620 955 47.273178089875806
621 670 98.31818380663579
622 724 13.847351741663271
623 646 88.54039823662737
625 985 7.509062421469242
625 870 40.41783809631995
626 826 71.97642625248504
627 834 48.38784588161014
629 927 41.66871694585152
633 906 41.53391921900659
634 813 57.915150339166225
634 648 13.40735144366021
635 925 32.385739375587704
635 767 8.342336956765315
635 997 47.11748676248482
638 967 52.21864117016615
639 685 13.70512646375637
643 849 83.07631908540449
644 907 55.57904091730414
645 740 59.19081304978095
646 957 77.01038209840802
647 903 13.774262821891973
648 679 50.7835148584881
649 876 86.95295111451948
649 873 83.3076898402866
652 996 52.292111159477614
654 861 31.108329737939314
655 826 17.03472899603407
655 704 93.53904582726867
656 787 23.321558186831204
658 936 94.8008305441551
660 687 52.37088154701639
661 689 29.12078271618066
663 699 8.807130573763882
665 718 20.43389002882429
667 724 95.6788110772766
668 884 28.170652288137813
669 681 62.877213783410454
669 826 61.828399552511605
669 689 10.249412281474026
671 704 64.45775530260022
672 746 59.58903608634391
673 818 58.48400361288512
677 735 17.94886168252344
679 861 62.82343955593291
680 964 90.29808847538196
680 975 34.424339073974416
680 962 92.46904280631382
680 942 5.078236048656626
682 920 86.51433797038328
684 695 9.04106263444362
685 821 94.90613854306876
685 884 77.33121451065206
686 754 27.200934875472395
688 984 21.87002959049449
691 882 57.64158304216035
692 758 62.1927342061708
693 977 3.9983039595616408
693 766 89.01069126344649
694 745 55.0121708711795
695 948 64.54882164082204
695 817 30.90731718250764
695 863 25.24291315424536
696 811 80.92758212845096
696 738 41.20316014771129
697 882 45.90086916256195
698 917 69.17274359562538
703 960 16.649964254505512
703 736 42.14655287519739
707 897 46.97977361975817
707 925 34.67906426682596
709 895 15.223200425100824
711 945 86.28702260641698
712 980 32.61232287202608
712 968 98.81431357724189
713 758 35.19168550939886
713 735 40.472944110228475
713 980 76.30583448472231
716 827 51.983033274139984
717 882 11.51220942730063
718 806 24.932048232710244
718 959 13.129668999312038
719 876 45.51000518757081
726 856 14.946885865810167
729 948 6.009923888228737
731 771 94.59310437761867
732 869 86.55222118588065
733 828 42.39533959015278
734 875 96.30589937169434
735 897 90.32877188034553
736 834 81.53430679750551
736 913 93.44140198969107
736 962 72.39171445339007
737 921 19.793576021112614
739 896 16.77489877736783
743 885 99.60097169844626
746 805 47.21469665599771
747 773 88.02849069644144
748 763 50.239657031703395
748 802 9.914860409334649
750 948 39.930976227216426
751 802 46.26583357678336
752 884 24.83213542624784
752 765 58.75106708658198
752 830 5.817155160035937
753 776 28.854277498979307
753 815 60.154358330008435
754 759 84.44211504438327
755 803 67.57953977277948
759 963 29.289089762660737
760 872 1.8095631887768513
761 882 11.642211352749534
762 980 14.25955945523915
766 924 27.182817079300413
768 988 37.2119863377647
768 881 40.92215313932149
768 914 5.478997056615201
