10000 12510
140 750 9.17887479312039
141 3733 43.46624164675907
142 4741 62.14370286537018
143 1307 73.19560865024286
144 7832 19.49916330499359
144 1879 28.832744724348427
145 328 12.38697910720492
145 7767 27.08954238467997
146 8581 70.39462076491178
146 688 66.96671434670934
146 3982 43.48673382135356
147 3814 47.91538998439631
148 1654 78.48897518355619
149 2474 11.20342435250692
149 4908 73.31521464683905
149 3205 61.49894396169212
149 5934 19.678230607976122
149 3583 85.63231990135031
149 7052 63.261882966855474
150 6476 15.723883894898252
150 8819 12.925657734999689
151 4810 40.72703285365012
151 4888 28.112302273880545
151 613 20.02556180939625
152 777 15.474704006344036
152 6211 2.74847316764495
152 3366 20.764705844242922
152 4933 86.57066095653609
152 7508 38.65491226555721
153 2606 52.97214701278618
153 7283 70.31572729123894
153 3629 98.0323097773741
153 4183 22.95574838877921
154 919 43.181509840788905
154 2807 7.073622632596681
155 1651 43.28020995664181
155 1000 6.113893360828669
156 2843 11.895439994747658
157 5974 36.994038460962756
157 5675 94.35687596910765
157 5488 71.44697433255125
157 7939 25.44989504414981
158 912 89.61551716706218
158 751 18.99341078138369
158 5006 1.053056882030754
158 8188 66.38264497168895
158 1832 32.842321038140184
158 2267 29.2463800291252
159 8343 28.735775999275706
159 7749 61.04566050302541
159 2893 43.65984512343376
159 8776 25.974041595194414
160 6227 49.63734840597617
161 4554 34.0939325700053
162 9852 12.041332726119714
162 5944 67.22580649221314
162 1208 68.61318976152728
162 8476 77.27590079855511
163 7428 13.90050057910354
164 5977 36.696302066653345
165 2664 81.19348938597076
166 1733 74.5502699770184
166 8464 59.30219646064448
166 9106 60.86666697105494
167 6065 24.586969773282
168 4942 28.31874770517123
168 1581 58.848394416428256
169 9755 9.635886153818564
169 7682 11.530186257645894
170 5820 63.326304208607645
171 3432 60.581677384041846
172 5786 5.062854543846717
172 4973 96.86468796659638
172 1735 88.52009600982935
173 8019 81.92350602040385
173 8972 20.09982322723675
173 9938 45.13121031690063
173 7428 10.765103596546345
173 3913 94.2399822928855
174 4374 62.28202653636708
175 7192 30.846165275646108
175 618 47.94565349053454
175 4105 76.33781333266133
176 8765 53.82219789442552
176 7681 16.21356292320265
177 1169 13.655362531386055
178 9980 42.40304338558816
179 2803 71.44870980083961
180 9975 89.26707864426417
180 2815 76.17616049565666
181 8751 84.76271558385096
182 7919 56.474259134661324
182 9068 35.38661371615819
183 1271 37.235190498826945
183 4476 63.35659920435593
184 4010 12.625464604601769
185 6409 44.17645056324557
185 3478 48.799241211126834
185 3296 52.852513441457596
185 2684 95.29197870107794
186 6860 79.2976321217836
186 4345 17.526577668757824
186 7317 28.140715434952945
187 4887 96.7812071872092
187 8752 29.675979275249517
187 6266 95.62448924818115
187 9386 7.018545692001627
188 309 97.27492590760089
188 1876 19.828900764367013
188 9064 81.6388169776789
189 2677 50.00756416309426
190 7563 53.714515426422025
190 9193 51.83528194712328
190 1175 8.423567245798578
190 894 44.336749399617695
190 2200 51.41855836682686
191 7573 56.68736042944971
192 6216 39.63444319132005
193 3452 61.114619552179605
194 5417 21.485535034705457
194 7122 1.3564540955446813
194 9501 57.61789979460063
194 7733 59.619162745590906
194 6739 1.8772711533035784
194 4731 92.93410301412672
195 1989 51.76677184618009
195 1113 50.87795870801544
195 6737 72.33733744906073
195 1010 26.624627143424792
196 5181 85.39503277699124
196 6376 30.340004996338596
197 6320 27.58295056717799
197 5916 12.791236176638309
197 8655 23.169015575316795
198 4422 53.823013332362926
199 6108 29.89248624347132
199 4663 64.32191896934663
200 1910 94.26255406794432
200 4146 28.49789391307196
200 7514 14.164167916573952
200 1680 87.46490140461556
201 6454 6.10047726779355
201 1682 98.02234250047653
201 9751 98.9640906491698
201 721 21.787266171909103
202 5637 12.50229897453334
202 7048 65.2159045442844
202 5148 63.635605051448884
202 2644 97.24964417175877
202 1912 33.13162534863776
202 4781 94.69635490954451
202 7506 88.51465238912576
202 8598 27.139779891713555
203 9447 14.227548416152178
203 6662 89.93524018329919
204 9125 30.194638506612765
205 3598 98.54086713991373
206 8559 62.96957515758495
206 1998 2.030410964557875
207 1619 36.192832206999356
207 6405 73.31719103870927
207 2248 28.68929069859377
207 5590 26.342733973181737
208 1458 2.548210465919074
209 7710 66.07444176001455
209 2937 86.9302119466693
209 8055 93.9626737704188
209 8564 58.74286028398446
210 8203 72.53761722021706
211 2354 69.12342370909539
211 2243 94.61997414178138
212 7745 26.477171712611263
212 4117 62.996734468610946
213 5313 60.82982729775385
214 1161 21.40974190732729
214 3419 44.77630405756283
215 916 33.102040049512354
216 3752 21.18794464010533
217 1911 63.350265435617885
217 9625 85.96391220045739
217 3811 40.1508774117269
218 525 45.1595346699699
219 5168 73.25137857274953
220 6572 43.95645271610737
221 4386 15.68508476253335
222 1084 48.42168183084886
223 3456 50.10015639640272
224 2307 46.47962115196715
224 9048 81.74420077631521
225 6334 18.434944664665544
225 8799 57.396140519986446
225 5624 94.39215085073202
225 4295 18.860257589138016
225 4713 28.922380448011175
226 9292 31.70586186743487
227 2213 88.64005128738054
227 3126 81.93242089469385
228 2766 69.04931571464527
228 4332 19.596953696578428
228 6464 15.208713636791849
229 9472 43.213108035028945
229 8664 46.047391817003295
230 3050 64.86675702831269
230 6112 40.84792528989274
230 5279 72.70638533794192
231 1883 14.591838232798109
231 1922 75.29397601627767
231 8615 2.1670643890355326
231 8751 10.873264367950236
232 4209 39.015064321837386
232 1827 11.893515987915261
233 5155 2.341653984644482
234 3483 83.22119615825808
235 2138 93.53309579439657
235 2822 14.085725557699428
236 8179 77.24164499548047
237 9429 27.497991160459254
237 7014 93.92124077015409
238 457 60.36408088606739
238 5523 79.447643001897
239 6482 1.930221101672581
240 7517 79.37440900897647
241 610 54.694646670498095
241 2468 82.00728063658327
241 8086 85.41930115996391
241 1528 9.411554135604513
242 2340 14.78377974452165
243 2970 76.20750343592667
243 5869 89.34663888058284
244 4339 81.73102732860521
245 8902 31.431114270119924
245 2844 48.41192996723069
245 6588 25.13707699277754
245 4421 54.80911741787253
246 5316 27.47820741028412
246 2742 54.817677670601576
247 2287 3.0995825951365026
248 4040 5.408058912893495
249 9089 54.919567945429016
249 9168 11.154042867144186
249 1875 88.75922996410618
250 9197 42.11318252266695
251 2486 1.119831646267536
251 5270 23.20696177613799
251 8300 23.44083896492725
251 1124 39.15292251549865
251 7486 35.977681278296515
251 3470 29.397774520237398
252 8830 92.24740084275618
253 4304 68.75732994146374
254 9577 68.9898625428838
255 7019 71.77026872676387
256 5099 90.25985054022415
256 5506 49.69023693193753
256 2584 99.086037292357
256 7978 23.22772327119029
256 6868 95.69018233291102
256 3394 28.89961296598227
257 5408 8.55270420725628
257 1175 34.03875423011739
257 2359 36.68885752863169
258 2978 92.54552042534564
258 2854 9.39562675105827
258 5304 5.291336587415121
259 9560 15.959193919812959
260 1486 43.434211988133065
260 1833 34.14956240625334
260 5381 18.95518326955957
260 2190 43.09921030604677
260 7860 89.41863764867234
260 3083 69.02891105305264
261 6543 62.85106892838099
262 1497 29.413549821750685
262 6908 87.66481465316068
263 5930 27.838234571421147
264 3593 50.42582741760789
265 5338 37.54213735725955
265 4272 27.27469647870377
266 3928 90.79148083492638
266 6167 80.06967042059138
266 9802 79.0967565120436
266 1866 86.30968354177772
266 5850 97.8268926718507
266 2035 78.00061991013257
267 8705 15.512319696734425
267 8480 15.630238105873442
268 7361 45.22284388104828
268 606 79.88822319186525
269 3876 97.65758544478392
269 8443 81.65032636123932
269 8782 12.203239397752618
270 2266 43.31786283849884
271 1778 72.94406515038861
271 3315 15.32211416180621
272 4589 32.9822877979457
272 5278 13.626038938800692
272 5901 76.98600595531406
272 6035 35.90826700338916
273 1195 49.92644116252194
273 9623 48.64756645000474
274 5418 97.31203768387802
274 8673 60.572568428193456
275 8348 64.02381430576034
276 5183 14.68390645393693
276 6381 94.45899647281666
277 8085 92.2388854350515
278 1489 38.93533588534074
279 771 55.384586827554756
280 4697 54.33597677084277
280 8228 49.76753920104331
281 1796 54.08504365622263
282 1772 23.781336986110343
282 1524 9.27815441426209
282 7342 71.77718423874852
283 2504 53.16764860011464
284 2150 77.88266322505768
284 7856 81.31791667699862
285 2621 22.714064930425863
286 6916 9.637771735221989
287 9425 36.809233652679204
287 4252 21.124686989163052
288 9771 85.20891581996017
289 8955 36.87744578927064
289 5490 47.918708665698475
289 9970 14.225675271224274
290 1040 11.905474989847542
291 7585 91.22483086277101
291 1681 36.72499507685301
291 8148 85.08358292140423
292 6304 78.08604087741699
293 7346 14.795578376762801
293 8755 46.57845019750209
294 6252 83.68998127041688
295 2794 55.5985383407037
295 9944 93.20283489959267
296 9763 42.68662004178198
297 770 21.86299949850409
297 5878 23.23413230874166
298 3650 74.95254070790357
298 5940 12.606345118903706
298 5928 69.88229296127201
299 7668 15.164581331376858
300 8669 73.57507046020285
301 2315 69.91613089685444
301 8840 43.04616542754127
301 5681 6.354251164486809
302 4119 11.494973269194242
303 9064 58.57910033541365
304 9689 48.20583040197403
304 8457 59.79863900078252
305 1235 16.659146428021693
305 8139 15.54178051024062
305 8235 14.986471770855307
305 9895 25.25953460208672
305 4409 2.235292318084322
305 8309 83.2757312920497
305 4644 42.232992111310395
306 3039 76.77635268166681
306 9042 47.506708999069296
306 3412 14.87112741964016
306 5965 53.21755373595527
306 8779 94.9278106737976
307 3380 47.5482655595297
307 7305 72.53318463561209
307 8154 44.95339001237074
307 7147 64.83986808232558
308 1273 2.30773254029555
308 7934 12.015399965888607
310 3125 6.9400790723752666
310 2944 64.60297388717376
310 4504 60.813186283127656
310 7225 18.184440119760087
311 1298 16.874530010490783
311 8655 40.24267832514144
311 6914 42.93845578514375
312 1767 94.87595434279497
312 8010 45.97535459594008
312 7720 71.42926984371472
312 4792 26.547381654350993
313 7386 57.634448227922405
313 3742 31.29736197163111
314 8797 23.504170678133924
315 4371 93.21357316913651
316 5573 27.910933206521797
317 1507 10.10171598664375
317 5253 38.37846772979722
317 2492 95.15623061648161
317 8837 74.57033912073493
318 1827 40.63983996425071
319 377 6.543685374198361
319 6699 39.83680490542712
319 6266 82.42799159030301
319 1832 97.62275199122827
320 1378 60.90325707442749
320 9432 8.643714791829314
321 7724 69.55023296456913
321 7364 48.26421017204058
322 2781 65.61729526182407
322 8821 41.104887618855486
323 1771 38.6665360429705
323 790 6.4124942014410085
324 8427 37.77633563442581
324 3629 42.997967073904924
324 7897 27.722036456552797
324 6249 11.33560610341317
324 5638 36.90746128347386
325 4808 78.10092876713215
326 3584 34.211694350666086
326 7960 24.71346180840198
326 906 17.113279928380422
327 7123 11.53998975058345
328 6887 21.979084730997414
328 7186 2.086724295434519
328 5221 91.05901445897587
328 8409 19.58663713647012
329 2591 20.97086606324096
330 7433 92.99098895642393
331 7102 24.79318020230258
331 5535 9.418896114004038
331 6102 57.44215474214318
333 1532 5.442579282896162
333 3915 98.66290336275357
333 6397 48.89689205231056
333 2496 5.756841191228098
333 9079 10.227882582004398
334 4368 31.551881029005294
334 7695 98.0736210518201
335 8201 75.41626357255738
336 1461 95.91516326677427
336 3411 50.5213922358564
337 2927 32.13277180815029
338 8317 39.67348942043724
339 2154 36.22789198466557
339 9740 13.822172102056621
339 376 67.79395535320494
339 9619 33.8005005890233
340 7147 89.75460684600236
340 2643 50.85426188259784
341 3405 50.7155346642579
341 5321 77.73095835647344
341 6636 3.344845757859758
342 1743 79.81086040905909
343 1657 48.21835036612645
343 2248 87.01242278032512
344 465 4.703420413448055
344 9638 16.96107728780987
345 5049 68.5550241831505
345 9925 8.796533097588888
346 4889 62.96931941237892
347 3811 95.32901118045902
347 2032 23.925437827079033
348 8317 22.349072485716096
349 2905 68.46451398557272
349 8602 14.945400082422385
349 6189 72.13689898657542
349 828 99.34824631663462
350 9977 50.66037173653973
351 7272 99.23560831802594
351 4776 61.265153717160935
352 8831 52.80542162874708
352 3211 77.09498521536673
352 2884 45.300540549679354
352 9186 13.988559853755305
353 2608 29.793317367667843
353 8977 62.723605958665175
354 3258 94.07397258027824
355 5159 4.961277367005591
355 4521 71.56348559739682
356 5020 68.60447407048785
356 6487 24.671952155778126
357 6651 99.70394029787433
357 6912 61.080827395802956
357 1908 95.84354951298042
357 1056 57.12318528556208
358 2504 99.44604829888611
359 2657 10.643198271601776
359 975 2.479233548936464
359 7390 76.86541412901349
359 9661 31.644688674557713
359 6484 86.88583393339637
359 2420 79.94092007996966
359 3460 89.6183496089995
360 6126 50.392313803116124
361 1031 46.025977895097064
361 3806 17.802046280142225
362 8540 30.26520971943271
362 3046 7.748022144523371
363 2646 58.074650794040394
364 9633 35.98347919310402
364 5185 8.042258119131905
365 8837 71.35484815703414
366 8689 46.61337378275741
367 6732 98.62818763295436
367 3992 97.86989231665882
368 9080 76.55149060330635
368 9462 44.76249341203954
368 5119 92.4919164397141
369 9523 94.04311749542248
369 1369 97.19638389575937
369 3206 49.33764054566377
370 5838 36.98373893679173
370 5620 29.375881721772117
371 8530 41.49428980680625
371 4803 62.34866684523874
372 7719 68.37789340145467
372 5437 44.64194011171529
372 4888 51.73544594376332
374 5310 62.838559204730764
375 8005 32.05089562382271
376 9150 9.265564266874556
378 3012 41.90622931039557
378 9922 45.55913501992759
378 8731 87.86345365403673
379 4433 99.13356692770871
379 1475 5.224881853466907
380 9616 97.76573210017987
380 9299 6.648808839643097
381 8052 79.26847318736361
381 5569 70.27478431390426
382 1832 56.51923993815743
383 2621 16.30166114459126
383 456 11.424502713794995
384 5947 38.20634715752582
385 5038 57.44323890305132
386 3923 85.52908987719483
387 1019 23.082077722505304
387 3164 87.5417296198426
388 557 67.24590561730272
388 4726 35.54485823304863
388 3752 47.380381104394516
389 7869 53.97645977968368
389 7523 82.01068478837942
390 949 11.802786033573978
391 6546 18.847062591061245
391 3817 11.726484841321211
392 9019 95.99526635055679
392 7616 40.297542997102795
392 1936 43.87832520714126
393 7077 40.75052660363423
393 9708 7.382681499505046
394 6798 34.89993078743952
394 8649 60.832572625154306
395 3946 22.050883520594184
396 8794 74.38719137866592
396 4994 12.318317007713995
396 9730 46.00328593544626
397 9295 54.963040951031225
398 1290 94.90483432655623
399 9454 15.405866208534103
399 7452 22.133543958503566
399 9562 57.25245055631549
400 1209 98.79326354344684
400 757 77.64634683466105
401 1403 7.1776256018095195
402 5803 81.04482459863858
402 7909 79.16635378137873
402 5651 97.87752155115868
403 7962 22.128662275922842
404 4633 21.937795876965215
404 9963 3.2713309028137876
404 2942 76.10302290084564
404 8468 42.869114478788994
405 1133 25.955057560898677
406 973 18.434456290867455
406 9511 15.03205148023848
406 2713 28.116626434786458
406 9371 9.089202035481797
406 2938 87.50381309172856
406 6580 45.690672272873094
407 8727 42.55246420169633
408 7387 22.196385423055247
408 8290 89.41426554832812
408 1990 19.223750689807236
408 6628 6.320485995349909
408 7907 89.6007022132168
409 2060 43.424895129054
409 1824 96.37321113470516
410 2789 30.393593253856853
410 9198 20.661925595837445
411 2103 94.25222279497241
412 7787 48.68090024645955
413 9007 54.0151227950619
414 7721 78.60188175669481
414 6240 96.593393564018
414 1744 44.241614707667715
415 3163 91.34718396959634
415 9368 57.461370025013814
415 3696 82.47855404006853
416 2705 56.52993581834558
417 7237 89.48414968040387
417 8148 20.657437791698143
417 2292 72.54964459037993
418 4342 58.270446673294344
419 8645 15.317106716703805
420 1564 66.74223100878616
420 2275 82.52687834171903
420 9861 73.70130218223332
420 9481 82.698258339876
421 1589 73.5795354123042
421 3390 2.4044910512873607
422 1801 89.75361012970839
422 2159 93.44812053889909
423 2143 50.44512116585547
423 1496 32.32437594419032
424 1858 79.40966507068005
424 3048 67.72058576518504
425 9776 27.01746672055481
425 5564 72.50631777468331
425 7439 98.83562201712532
425 5384 94.3890507624937
426 9938 85.8694397095293
427 2946 63.7950122392441
427 3783 64.25272314232807
427 5886 58.259324644857344
428 6932 4.612111193266907
429 3026 74.82504661324744
429 4372 19.5780372738647
430 3202 69.94816266791922
430 4194 77.6640551570356
430 5611 60.49339259697571
430 1468 22.397591229233665
430 9121 21.766544873157965
430 8094 19.924741224964745
430 1692 68.28319599559013
431 8471 95.55534109043128
431 6504 37.655385096104105
431 881 37.01565090271037
432 3470 30.892502641445663
433 8835 31.389576768178003
434 3295 82.08610028705043
434 9195 13.34978982979355
435 5107 50.41393570037376
436 3775 99.90576876807027
436 4607 41.991318901094
436 9779 35.82116886130653
436 6797 82.99040017801698
436 5040 43.15907037849584
437 7572 97.43294582324499
437 1199 34.24683477151855
438 9653 92.7085370302615
438 2934 46.423532921150155
438 8161 37.939027156774856
439 6293 55.72260364066279
439 9554 17.103056689601576
439 3083 44.15174020659006
439 9972 29.217765559733422
439 3058 66.30095490192261
439 4942 68.34790177130604
439 3678 63.776616186213396
439 3428 70.50716961486096
439 8005 93.85225182465034
440 5721 90.68239395948298
440 9665 10.823281590200654
440 5591 9.6743980555835
440 9012 83.88621676174843
440 9567 9.87415606016542
441 1445 2.626222841514469
441 6455 93.31717844096337
442 6537 11.263854907036473
443 6118 75.24442424193731
444 1448 62.75874341872082
444 1375 54.92864037208635
445 2973 63.71898998294943
445 958 50.832790483103125
446 7177 80.78119385414509
447 4780 67.10330337062881
447 4699 85.3188203695673
448 8328 21.97524151999546
448 7426 77.91114502406386
448 853 55.60720331763403
448 7896 12.335609416369072
449 7176 85.77792057758457
449 6333 95.10459809243392
449 4670 35.710754638865545
450 8479 79.58137046164947
451 7397 46.930765657726965
452 1050 90.89136329458191
452 1889 64.84108219057069
453 3144 78.67888176719957
453 4023 40.18504696900328
454 1982 94.02206415004831
455 4061 78.4374093500504
456 1584 51.24852059093741
456 7863 27.493304946132813
456 8846 66.20950232584333
457 6908 31.432271950020883
458 9872 90.36463334946842
458 2340 91.02443328542213
459 3681 67.65678038383938
460 1049 1.4115981766472507
461 3790 90.99684602797858
461 1006 4.2347864623179765
461 9674 3.5984348891985336
461 3678 79.26050269653028
462 6742 84.23619285862142
462 5921 52.377361373479694
462 2422 74.38329764004514
462 9692 32.42962531875003
463 5539 17.87066444722487
464 4318 57.64655715443255
464 1330 43.5719489078319
466 4009 56.018218557354366
466 1955 39.7448768919213
467 9075 62.01052377223224
468 8483 39.93845654298693
468 575 6.106518390266838
468 2795 93.26209625011315
469 3770 43.48114196775984
470 1708 93.9997797458699
470 8098 39.65075801877832
471 9589 73.08315792827315
471 2391 40.90878292555336
471 4754 32.4943696872177
471 4991 16.685921879878315
472 2289 23.865980922119423
472 7520 71.2924613380136
472 2140 13.50669797451382
472 9975 12.718900088315193
472 5875 58.11644099387413
473 2519 39.80920559510619
473 7932 76.45501504916339
473 6676 91.74987086476968
473 1328 83.89644992156062
474 2543 16.746263712058433
474 3208 32.91805856803428
474 7151 10.232188107321221
474 2846 3.5383827858022068
474 4906 2.1422741581538167
474 2955 77.23319091450819
475 1427 16.15181262607883
475 9101 62.19186461754154
475 7712 54.8235761682603
475 6371 97.26758847235499
475 2131 57.607589638665914
476 2589 3.5036977566154413
476 7947 73.68274721446821
477 9032 98.35800494936792
477 2235 63.811851952364115
477 4233 77.98138510029028
477 2877 19.46896195957412
478 5859 65.59974924395244
478 7125 22.95376714613533
478 2625 20.189062543260338
478 6481 84.20522251188895
479 5759 72.90494945811379
479 1487 80.90264221890845
480 6424 38.43258878788923
480 3588 26.787492612499832
480 4602 6.123137773733717
480 5488 9.213373560924927
481 9641 15.233183436962685
482 6343 3.290941441061122
482 9092 98.49498612698989
483 6665 86.8269655796774
