20000 25043
162 17295 59.629841609883904
163 5354 94.05657294123849
164 1368 44.13850301772983
164 17446 18.525589228489697
164 5190 14.950414215867928
164 18766 94.35948793050099
164 17907 34.092475210953125
165 8935 59.17585281558606
165 13342 45.4786309099649
166 13331 81.30511325602353
166 17724 88.28250330369642
166 14100 91.42788205671363
166 18799 27.169047418084755
166 10021 73.40971681682537
167 15147 27.373703395638877
168 16722 14.057144637542537
168 11459 82.50744210035845
168 3511 35.31453308031343
169 5361 30.07119919294113
169 15494 49.12455001853747
169 12840 83.66582402953335
169 18033 32.577084191714576
170 6456 78.17072683627876
170 15073 13.515485460204832
170 14848 84.6472620682404
170 2998 15.012057934004995
171 4605 84.61184458505143
171 11782 37.34971811024509
172 4166 83.21994912628848
172 2596 71.32035527287229
172 14699 2.7881198068827064
173 10432 73.69741595483067
173 13366 7.273563769308532
173 17136 40.53054541897902
173 2984 92.60873617759755
174 5896 89.94916601385879
174 18177 41.59086580005131
175 1491 95.11327525400573
175 8311 46.47645754364155
176 12433 21.915939799702166
177 8845 14.465230528758214
178 18250 84.91421349039044
179 6193 47.530267627507946
179 18391 18.58490713541783
179 10936 17.132545039316227
180 7196 56.439010817495195
181 1303 33.481737232617974
181 3492 72.39083048449756
182 18341 78.96719891369236
182 6827 1.5006297289033652
182 10616 9.806981288358616
182 8786 52.496894229523946
183 18378 94.58666692919273
183 6386 81.86588141437102
183 19208 19.094053722402887
183 10218 69.19588322877838
184 8356 71.99059918381104
184 10831 24.796677067271293
185 13668 14.48872237931858
185 13240 42.548844428183955
186 19554 39.559121327237435
186 12691 93.46207857640272
186 8160 92.49540221834172
187 10626 79.68928896986299
188 12011 37.94102078391948
188 19922 48.66556213442383
188 17809 6.832827924518413
189 1832 35.79179481680798
190 14673 56.68336839606286
190 14220 70.10348008984887
190 11771 94.93034565330433
190 19470 10.055215436970414
191 14797 57.8617337629821
191 12941 97.49773227499085
192 7505 61.43142263309675
193 1479 84.54021006016703
193 9799 88.70494940816589
193 11657 11.811522916886451
193 7656 81.81187979904405
193 12491 9.531191201384019
193 11526 19.40704806382182
193 2072 9.00621193651572
194 1051 88.13108211247875
195 17783 74.64294931225481
195 15165 23.5138639640318
195 13203 81.87710584221234
196 10336 79.6005641342573
197 13145 6.2707710509056955
198 14495 57.38167577594715
198 2117 20.761347482660142
199 8773 4.249976342731485
200 3387 8.017137148652498
200 10614 43.58860876985784
200 3730 32.07710009342475
200 5944 2.45587784391452
201 2168 95.74112927096205
202 6913 26.386142862581046
203 18585 70.36544513082305
204 10311 98.80945185356538
205 4460 9.57574679589569
205 1291 50.91382108499293
206 16632 78.73555109585507
206 2606 56.61566345711256
207 6967 33.39565166245071
208 4933 30.01052128131189
208 2645 81.26208856657232
208 9627 14.944075360502502
208 5473 57.18121057501728
208 4905 47.364196351969476
208 4251 59.71670975519686
208 13436 57.73535050541547
208 236 86.65524668908762
209 1589 41.80037661728832
209 13513 14.019001103361067
210 10095 26.45199304538835
210 5518 95.69843875430168
211 10187 76.83311964155094
211 15891 41.92854070512134
212 16358 73.53754325003166
212 9115 95.97428046029893
213 15977 79.51012186239723
213 16839 51.952369724540794
214 12964 14.983817046605173
215 11463 47.93935742986405
215 12037 80.67257471959745
215 13623 81.28274223434597
215 8038 9.18160353681833
215 9841 90.26795659423411
215 8018 72.80993307062364
216 515 8.001600351308625
216 10131 26.523875883942278
216 2898 5.494989679896665
216 13417 35.82770585040477
216 19798 56.586553742995825
217 10685 61.466613314486196
217 17743 22.956124825594085
218 6394 19.134412585223853
218 16002 47.35893461367327
219 15035 30.380221941472872
220 15661 97.11120005162967
220 15663 78.58348407802075
220 8902 73.10883123155207
220 6037 44.347189130986656
221 6595 52.877773423717514
221 12966 88.24958596797126
222 10304 24.953701342658064
222 19975 87.26435413897951
223 5516 15.987009276799924
223 8545 53.46402849247361
223 8128 41.15752552704793
224 4681 28.027841045873952
225 2288 55.02133206357621
225 1059 4.852861499695923
226 15971 43.497425625716595
226 5099 20.18185763240094
227 18601 55.24741523477367
227 11046 98.98291726452881
228 17385 99.64913137171955
228 8246 89.20857930673655
229 8679 93.1639450092037
230 4575 50.83460249996156
231 8081 55.16908433333287
232 4692 96.7996274941474
232 9989 32.474029632061644
233 10346 23.557299039362984
233 15438 92.19259668259568
233 6425 79.98156898370105
233 18939 63.43157571506254
234 16104 85.1311559713901
234 11448 41.183327075730595
235 500 14.652074809961164
235 10353 5.695851391211032
235 12288 34.065257156299225
235 2326 45.106091751263556
235 17031 44.98901656101783
236 7576 28.39332166138369
236 13129 5.961974315001667
236 8718 36.65050232745393
236 19085 62.36758826092475
237 16311 35.89148256872669
237 18954 37.057985843205245
237 12452 40.30952350635916
237 12309 21.393008357975877
237 529 19.094453924815845
238 6231 82.6405429688363
238 13925 59.81259539252084
239 18394 54.543373113533974
240 8731 33.997343311675046
240 9748 76.80031765349725
240 19453 11.60687302953013
240 9221 49.84506624389783
240 3352 70.28388011185717
240 17472 73.33136716282425
241 17661 66.94215878114977
242 8609 60.40875267289543
243 12654 89.05883830132728
243 15916 10.873257414647611
243 6028 9.250131537626372
243 13616 10.911589039916333
243 10327 78.11200885656125
243 18937 94.19897488804253
243 6609 10.38071754948552
243 5379 98.64174132780082
244 19155 2.8905640474714094
245 14038 33.5248621310196
246 19121 30.198261914490157
247 13087 94.30051840151351
248 5196 68.51573915420057
248 7269 6.34435762455332
249 17365 70.56702170921574
249 19829 17.650818822910963
249 7346 3.355507740424323
249 6362 71.99158917723051
249 12276 37.723954640465585
249 5615 24.14697633830887
250 11861 81.93969114178265
251 3490 93.28458567363676
251 15909 70.16462715051458
251 1610 9.232624929966065
251 1795 18.535521729460942
252 7186 1.0643532231741515
253 3515 9.186607062960256
253 16298 14.38808335395043
254 4532 44.336000838954554
255 18161 32.06095394274908
255 19449 79.5947388493246
256 867 57.02314043326001
256 18173 87.32037103351887
257 12729 6.892582409433953
257 12877 16.63295902411064
258 14853 42.35039533075026
258 11277 81.43314641910767
258 11759 91.97831290980143
258 5201 8.815051053697216
258 10939 11.988385963356482
259 16696 22.24527935251252
260 17227 72.22795129656522
260 5064 19.12618519175092
261 7687 87.97227102037837
261 18214 96.69462878999721
261 8058 65.81295969301576
261 14966 68.9529671984304
262 16171 26.703337338382745
263 16774 63.7379350227794
263 14232 62.14588558404627
264 7323 4.1670714569695795
264 15608 28.969435396334248
264 16963 95.63030253082961
264 304 49.7389565921531
265 2730 76.73351189383328
265 12358 70.71426292460427
265 2944 84.60795610982461
265 8994 46.905863425888754
266 12560 55.52370885686747
266 16725 93.14428246790685
266 19094 71.12140200714163
267 4986 59.39883199880323
267 3522 37.249590216185275
267 17586 3.7769829290514627
268 11111 23.82936207932442
268 7628 75.34861504356657
268 14366 7.510522691654447
269 2978 1.9625519310992134
270 1543 39.87437133116063
271 3592 95.7818696877085
272 11033 62.58202910726478
272 16119 97.01363775955276
273 11695 77.51327384572777
273 3610 2.2082771742573364
273 16348 69.31290807447566
273 2182 58.31884294549548
274 17185 1.2974153419284515
274 349 35.472770865854564
275 10343 93.83108035558342
275 387 87.95040086088167
276 15421 43.412416067086944
276 4088 51.141746249391815
276 5806 70.17423967464335
277 7368 76.27139110220168
277 8698 7.376537048286612
277 12869 54.73334566272271
277 10112 63.05923857338474
277 11686 91.0758708438704
277 18457 95.58576386359898
277 19698 99.05807941958443
277 346 34.3442629588359
278 2697 61.92198872598519
278 4916 89.29878197053058
279 8556 96.02459113299021
279 618 36.558243045692954
279 7380 76.23655424456472
280 5008 25.119467243708325
281 5242 38.00618226763937
282 13833 57.14113843967238
283 19543 15.504284735953478
284 703 36.773252706261815
284 1728 7.9955062366463885
285 2081 6.873162972540781
286 8049 96.41165651531803
286 11047 57.37005388823487
286 18888 58.183294216482146
287 12608 64.76840669589441
288 9701 40.38056278637128
288 3759 43.41884350290562
289 12504 91.48670995961494
290 11617 82.60053258539962
290 16882 6.820191445165019
290 14414 55.126796620330815
290 17384 71.99575357499718
290 9939 48.27256427715737
290 3320 5.364794306837744
290 16803 69.84973289555626
291 657 24.92195520263519
291 15535 48.41921630944632
292 11217 27.43853229093872
292 1376 68.34158983383576
292 7965 71.9489881179227
293 19526 95.68524866970324
294 15337 66.55902347855788
295 17338 57.45732384904866
296 8238 29.608627053863692
297 18128 58.52426336847274
298 9073 96.35483529171717
298 5187 38.12189530824806
299 4948 23.27780159585631
299 11038 1.2751293545247595
299 16474 49.58687473378442
299 11869 38.320718065779765
299 7167 84.95855843875275
299 14104 16.56037806036512
299 6411 33.48108158854353
300 1759 22.57865454932548
300 13942 63.655427325114196
301 12953 83.01578454743597
301 17638 8.214975042863164
302 1259 22.039140280719483
302 11820 38.5688112750445
303 5429 26.255283347299546
303 13087 89.98555075172436
303 18500 19.18084439859567
303 4192 11.47101857869678
303 1227 54.18665235655266
303 9723 19.19325486294316
304 7322 7.053682238950556
304 6733 19.49024593448381
304 9866 94.75547036301742
305 819 70.54318858035458
305 15017 15.795711365824028
306 14567 79.13840567999269
306 7258 31.46381167152499
307 2660 85.74513512424858
307 442 7.904656585366283
307 3484 73.98564842312065
307 8366 4.162881207171452
308 376 4.9435480510588885
309 6291 89.60799124346937
309 5615 42.75372948537837
309 1838 67.9999226152382
310 3753 36.26077988881054
311 16300 1.556241334106513
311 16657 76.66623730919099
311 16828 54.56037247197926
311 3303 91.43892516930735
311 8488 51.533237793105904
312 17595 25.054596218321507
313 15401 15.995214028309622
313 5686 90.38243869355453
314 7030 9.750238545377417
314 7729 39.8656256345146
314 18655 22.77446103590169
314 19061 14.472027093249286
314 15879 92.82432062657942
314 10977 28.877398839161437
315 4007 68.15549014595643
315 10439 95.81108948999899
316 937 92.42943206651047
316 1503 46.19731601382953
316 2471 75.66947211898322
316 440 99.60622718702784
316 3665 56.09187147919449
316 4534 98.22013437569146
317 10012 45.66361347589257
317 16377 85.86377668376096
318 10630 86.20967153028202
318 17654 9.684957175911958
318 19464 59.74848970739333
318 17552 59.766072819646716
318 5594 42.926275401240595
319 10808 17.58122243083188
319 5787 5.596194646236079
320 8743 95.37187438065753
321 15527 24.786669451661
321 10410 67.43261008416546
322 19618 88.34822721584821
322 3651 79.93661114453276
322 1962 88.58968487923792
323 16619 15.005064921824175
323 3209 37.63435556753418
324 15665 52.545414443815666
324 2416 8.696030663904667
324 11888 46.73243080338114
325 4770 46.87336244510774
325 12751 3.4417468070641277
325 18379 59.98793582232409
325 16952 1.108639924420112
326 11146 45.04684881373427
327 3655 9.99257683988032
328 9617 35.080972741123425
329 17966 17.04816149427985
329 7442 71.65573150993511
330 14246 55.52234572623521
331 5182 18.912322012450296
332 1811 43.71345924095794
332 9789 95.78608621401042
332 5854 10.79849108350617
332 18212 79.73090761297529
333 14867 72.8301581842085
335 13408 17.92076208952808
335 13627 35.90459267633804
336 9884 91.12819113521917
336 3162 78.78195826951266
337 3111 52.70314323687718
337 4206 91.07622149880578
338 14534 72.55615053641286
338 15364 68.95314996121947
339 16403 56.988795759915334
340 1567 43.93975013893235
340 4546 77.50745293568366
341 1876 50.81015615326551
341 19225 21.93216399861517
341 12958 37.77140965982719
342 5548 55.47356962047152
342 7127 9.073750215043663
343 5854 59.265584835348506
344 16635 31.981787847940097
345 6762 75.21284115248359
345 9947 69.33647100112135
345 3471 47.57407279000028
346 12868 70.69379321025653
346 13205 10.325441083239422
346 19580 56.04528398930758
347 10050 5.401249767647251
347 15562 5.984048957309369
347 14857 99.24911394372235
347 7827 34.627268223461634
348 19925 24.396984826000555
348 6714 53.962822055765976
349 5865 81.02128779319716
349 19306 60.78351462595113
349 6056 22.378775392843067
349 6417 55.20140089042376
349 4281 38.16833341313147
350 10472 94.3178792543914
350 16149 51.343511618322665
350 13893 58.606561761197405
350 14384 90.02225393850689
351 1237 80.56687645165165
351 8211 28.33498622356493
352 10730 96.18304790798366
352 3843 31.7881823313015
353 12704 6.2886239817611616
353 15363 10.501473773624472
353 17531 51.87744961434683
354 3486 17.644014459221548
355 9779 75.64528272450293
356 17101 17.088844069247664
356 12988 6.343459580731343
357 17509 55.5687841710552
357 13860 61.88914872825151
357 9770 54.128803183277114
357 10776 62.90193368297444
358 16635 84.0295832228575
359 17134 23.63520790928421
359 10129 66.58605070863607
360 19954 16.393219037777172
361 15890 25.944240143741457
361 12760 28.465006467668086
361 19023 49.2401944454975
361 5630 28.59735122940342
362 5437 21.93082907336268
362 3319 14.036230381808581
363 6517 75.18130134914199
364 5008 52.96516219548503
365 9854 11.860917602016473
365 18137 42.72455794677041
366 19570 95.39514524265596
366 12185 36.63025288395701
367 2542 60.64190347003547
367 19474 20.432025405831467
367 8986 2.0105802762471052
368 12252 13.52676623192585
369 5293 63.10297509837042
370 6957 2.2915308745986716
370 6592 4.575452407973572
371 7561 21.577906943029742
371 5368 6.020059342852402
372 17674 93.7733571732418
373 8227 69.89197660071777
373 8690 22.68273442525532
373 14635 13.988854005395359
374 5542 71.97701244392813
374 11523 50.30467516599856
374 12533 85.19816217650767
374 18772 13.592019385470495
375 17378 87.7052414433681
376 18128 25.126226283014862
377 1084 72.06738098116492
377 14341 5.101454510931693
377 17665 77.90776331850216
378 14333 13.933634771633693
378 19440 10.260168011299815
379 18588 34.211049577200804
379 15929 5.656448455964332
380 12622 26.093099886115006
380 16504 20.507103743297588
380 14547 68.5360112596434
380 5011 82.66296700899802
380 4400 35.09900051213417
380 3932 79.51167222032105
381 9245 23.85010306205875
381 5142 82.98950390932758
381 1788 46.23488761857365
382 19626 36.23003357194723
383 10568 90.40624310725673
383 8403 10.499426629389957
383 19251 54.18963816911169
383 18746 14.069897622038484
384 10621 8.03272860269928
385 16010 3.2688582206097734
386 4498 17.028013572664303
386 19768 60.22328052577544
387 6905 42.15534677789349
388 6220 88.46257897080862
388 12831 68.89298450834855
388 9463 74.48733899987283
388 13478 47.49796949740692
389 15810 38.43389073501321
389 15466 61.20372752880146
390 638 86.19945991444688
391 7890 16.753014025255958
391 12875 75.15834412442801
391 13475 53.55770697145765
391 2020 12.813831876718451
391 2226 78.73066128706925
392 10362 27.10339410264944
392 12752 84.37253897317296
393 14612 74.44553101494918
393 2891 82.29661818828184
394 3665 7.6212025909780365
395 7449 39.3228379547322
395 18774 17.05803357759669
395 8500 57.18141973044594
395 17310 80.34438553448618
396 9925 21.09938184879505
396 4356 12.73302880346891
397 11894 49.197939883062375
398 19571 50.6076339373874
398 3694 37.322356493625165
399 13649 56.16082457151273
399 18658 37.48886589642659
399 17174 84.28261757903337
399 9327 84.30202591420363
400 8293 90.83370641568575
400 13253 46.589953045924176
400 5271 75.56114929783554
400 15028 89.20154897881565
401 1939 38.93330659086197
401 18810 70.34219468389541
401 3361 93.05629386115218
402 1443 9.327154408860697
402 3364 51.70235389183465
402 19502 39.97792262467018
403 10076 36.80537969607123
404 6514 31.01647283539279
404 5289 29.407032639544372
404 18036 76.54363944038029
404 4073 26.218836074693545
404 9563 65.94668154851792
404 3825 44.656551819785825
405 8477 43.71703272134146
405 9216 97.98996001808621
405 10154 68.8009232231288
405 7091 60.86125691421936
405 15012 19.66788693525414
405 17197 23.24725324800413
406 4763 42.266394071543225
406 9725 1.8450778493865183
407 13367 65.07509989177674
407 13324 38.31595268517887
408 2525 45.90791856339202
408 18650 13.818101352486208
409 7846 17.725387067710557
410 1898 14.334273598716761
411 18273 88.3243557704114
411 11237 12.629643281977657
412 17338 30.256253547199734
413 11156 15.538947279132268
413 3996 22.427772237339727
414 1698 41.68263035923984
414 13764 14.60709799858838
414 11181 83.04611624140705
415 7560 35.00874407695976
415 4496 65.80005662832946
416 7892 69.8472076411216
417 9103 27.388950300791162
417 17651 15.979252361057497
417 15551 68.23860241438464
418 9532 85.1648854450179
418 5875 63.986989660130064
418 16110 95.54101824678322
418 17128 53.84629332840641
419 18591 49.806238822379775
420 16200 98.64653939617973
420 16406 95.08672996638037
421 2580 62.1522258796582
422 4709 74.25062419961908
422 4487 93.10021046063919
423 19072 15.604371870365236
423 3313 24.770105963283278
423 2722 31.802355489407077
424 9583 82.24540052123638
424 19378 9.378903539057708
424 10092 60.47772816954902
424 8235 68.5871299627897
424 16072 27.103301881549587
425 16475 20.90030647375327
425 19882 34.54471216123399
426 2806 24.702772109574035
427 15924 14.263812380257072
428 11357 96.60368190913022
428 6839 98.94306622364829
428 2322 94.77623540634194
429 17166 97.43672325344085
429 8008 19.479240261073247
430 17591 37.197696596416336
430 17838 6.702715867030468
430 16936 53.6312464501647
430 7082 23.266371796330322
431 2267 26.81346251051339
432 14548 21.028381235800836
432 9396 81.70841587661738
433 17455 81.08276441889187
434 5735 24.84767745194796
434 18899 8.789872370169878
435 3823 83.61092930449985
435 16088 84.98560932410992
435 7622 53.37119796463338
436 4120 41.161111159406246
437 4207 38.01234298224484
438 15574 72.15802930623697
439 17568 37.60969846318024
439 5860 47.22354372633873
440 11178 73.04865649826844
441 18015 91.69762275586326
442 16955 56.8078330445201
442 19648 27.587736125577756
443 5410 33.751691913683246
444 3605 45.899609571220616
444 17683 59.0958250872681
444 11554 89.59653459738678
444 15032 79.9512755054688
445 8685 27.556865203774144
446 18277 77.43677968778759
446 4170 90.24729041533524
446 5311 63.93705544035771
446 8149 94.75195465041298
447 16384 36.68876831038579
447 16817 24.752987356648045
447 18080 37.70116378268188
447 7749 47.746625603152
448 2346 85.8673885301843
448 18096 39.9097190296595
449 17290 93.18813719663926
450 11656 59.870076216125135
450 3629 50.77618560082069
450 13544 96.26523797871496
450 9426 7.294631903319753
451 7481 21.653552224401622
451 13964 28.755362589067538
451 15506 8.82878667511967
451 8591 34.982497306686035
452 19876 37.62396980964001
453 13865 54.01315634009535
454 4427 90.91761414545785
454 6252 57.69596604162455
455 13286 92.60401042579417
455 6231 93.74780342887499
456 2841 91.78943810649002
456 8665 31.328600237492555
456 12929 9.666297656758342
457 11983 34.82735846453244
457 14233 76.28136437766995
458 13911 59.99851017532454
458 17328 32.98655396600223
458 18944 94.05518714897599
459 2463 57.99594145079998
459 5291 40.31041390379233
460 6940 84.57971040324676
461 5474 18.99066177138183
461 8929 85.49140761301784
461 10558 24.713383423843062
461 6101 45.866832853417534
462 14497 98.10290327178093
462 18382 14.534177621604016
462 6312 37.426329917572765
462 17230 72.02304221139572
463 1918 98.74261389484762
463 17502 27.303813807499942
464 10371 39.095790372278096
464 16919 93.37939297817748
