100000 125189
104 65769 81.30300235410404
104 41577 5.999177740557444
104 20202 53.91296677806322
104 75060 32.88565869804569
105 20379 84.02459847526323
106 28221 32.98606629634688
107 14242 48.17491058564568
107 9749 55.73005489856063
108 44118 3.122806071271908
109 13396 53.75731388563468
110 6963 35.29530398750868
110 38547 38.263644284038435
110 82618 18.13254148442743
110 43731 97.46857203027886
110 92190 25.185753847546476
110 86325 92.08384286436223
110 94893 91.54091646037938
111 69755 18.841850442792087
111 38909 40.24832850063986
112 12156 82.8294789165773
113 21159 44.19542082623764
113 4959 69.75378532805581
114 91171 4.5662011608253765
114 33465 15.378135653211864
114 73578 99.79187593937762
115 49797 93.07017081419596
116 98773 8.971075360619281
116 65148 67.34506394465738
116 24553 73.24231553626807
117 12676 62.00432087933758
118 47052 87.28534680556606
119 67886 97.20350293623109
119 10150 10.321528987639777
119 85601 95.27864880863898
120 84341 54.33228222386865
120 7713 94.60932781587135
121 33138 61.295148632159716
121 83798 33.26533206733067
122 45082 44.28641207961854
123 79131 6.948383725627232
124 34671 38.251565807739794
125 57457 57.72604292881061
125 85141 24.51254007034492
125 60293 18.888953173636043
125 88305 14.710264070332189
125 63309 20.211586786014436
126 5695 49.53624184150874
127 78140 92.33877076045187
127 85509 40.57798794587129
127 50897 34.67084885380856
127 54563 26.30248328610254
127 46887 95.25277520227723
127 95776 5.723637618970682
127 51348 75.3690377229231
127 75760 99.14221983775408
128 49537 48.18443932525055
128 69467 12.812834724063741
128 57943 9.88732391755411
128 29325 17.844170370965006
129 95647 84.62426726876912
130 71538 15.030202889869031
130 56102 46.95419557947931
131 5477 18.607555085728176
131 34518 40.041173852721165
131 76261 95.49668805790843
131 25516 49.36262571246343
131 60902 67.22262494275388
131 76435 63.02254812016404
132 86760 62.21821113541194
132 10639 85.29493059251975
132 24296 99.81649546492234
132 33654 57.300511655905005
133 60217 66.36159417459423
134 53954 25.013694563277358
134 80008 98.65215752003463
135 70284 90.80808372337657
136 65073 2.5579174310278154
136 62688 71.47661650339798
136 87275 54.36554366430404
137 16361 25.196601373712447
138 31247 29.77304723276194
138 30413 58.959699975951175
139 49615 25.71022878157177
140 93946 14.796055674191264
140 55374 78.30987448948694
140 96006 87.4827165716031
141 10328 14.769430164396677
142 10296 16.072414014984652
142 64812 73.01998141933468
142 22096 99.0459894565398
142 12475 74.50056382301061
142 56648 97.79844664935028
143 54678 97.19766866615741
143 26007 82.12819433266978
143 78976 59.502348085497474
143 16525 86.97923412744652
144 36694 45.39422443840738
144 51852 14.028037581845881
145 72357 39.135493054166155
146 38427 21.163259594702097
147 60027 50.67682511166673
147 19567 63.16441919497195
148 82397 9.329009937236254
149 81070 15.663909988450369
150 3144 87.86266671752566
150 86200 3.6736729586145422
150 67449 19.337655720051853
151 5527 23.02832402739458
151 56560 47.76951213521996
152 77766 63.60285319180707
152 59271 82.9118834922524
152 22415 68.18853599005908
152 94015 86.76664205341011
153 61771 3.113261377729251
153 90720 80.72030652922658
154 47400 98.4492332988797
155 75674 78.21436382721546
156 56243 20.353647508183457
156 18386 29.296284776698883
157 15770 46.36793593511334
157 88940 25.281886036292384
158 31984 86.50934010477636
158 74681 39.56660300599569
158 42756 16.842277550612316
158 34143 59.284194182891845
158 18590 20.98234390611919
158 6144 10.002546155829195
159 54838 59.51232809152656
159 7074 34.98737784295448
159 21300 63.53167075431899
160 59073 67.10494112759433
160 1029 90.00816077536
160 54987 93.05938538707966
160 96241 35.77618990216919
160 90759 9.038781688664685
160 71678 78.4474219715549
161 14376 87.98373490812499
161 39537 16.618945500847296
162 51464 77.5130870899023
162 28130 68.4401350899916
162 85872 56.52260900973282
163 25203 44.499752834038254
164 92349 35.4579205370283
165 31955 96.13362814006305
165 99238 77.54396581758685
166 52572 38.87241725805384
166 89995 71.43491346017586
166 26739 23.24021320812195
166 13161 14.166380441470919
167 11906 68.51067648988172
167 18864 22.794869643412884
167 94031 81.93305489235576
167 6310 70.70146362898149
168 66843 96.15436540241734
168 35772 58.357002255313596
169 9116 88.5079620598521
170 96499 11.355867562758693
170 59581 31.59554216984347
171 3518 39.759469068932866
171 46104 29.868494730638517
171 54275 23.516255771807835
171 92919 1.9886091839321356
171 44774 9.273665149315885
171 94596 67.91867869486803
172 6006 23.458202830962346
173 86673 58.23111617120797
174 29871 34.20822282500525
175 37930 23.22073350916875
176 10458 97.33045391421723
177 30512 19.716526966740165
178 22025 14.22658023614997
178 74286 66.75393642437268
178 75041 36.72079159225938
178 83021 82.53595583677846
178 54273 2.2923304341246373
179 13238 18.26883015755826
180 49823 53.253676861431614
181 36434 51.024030510525186
182 12583 65.56070981057445
182 68586 53.79432067752499
183 15228 22.976366952121438
183 15038 39.362142038838506
183 13999 34.01698852683573
184 59429 87.01082877800742
185 49722 7.173647913637612
185 64188 87.48956704379935
186 22846 67.87078156446769
186 20860 76.71109424282974
186 39261 39.35767521045385
187 83320 92.9580605955029
188 27045 94.08910338097718
188 92260 57.95826977986804
188 85389 7.727375310643082
188 8428 87.8225090656061
188 13623 21.088118099550073
189 1482 41.426459940785264
189 16640 74.00462356139526
190 47585 38.784639881269605
190 63335 80.12349655275038
190 75649 39.0093031103272
190 32729 40.156031745622414
190 98505 15.328765922107264
190 65231 67.59326844771755
190 45129 49.80229844387831
190 75438 31.794051183180642
191 11060 14.731853297313293
191 44734 41.84763892006815
191 63048 18.806500434643116
191 43911 31.072861649515797
192 35666 4.826623500659185
192 93592 43.9747713238318
192 30729 55.10049614264751
192 82151 71.97342693462504
193 62642 50.11922942671414
193 26176 48.65903040551322
194 47819 87.7515272237818
195 43103 92.21736333380251
195 27280 64.40409438049048
196 65618 55.257840725411405
196 94836 39.55785161547024
196 17248 59.92444519904856
196 63411 49.135330058960015
196 10218 6.476537105912498
196 93923 45.02266568397647
197 57171 82.69180574370625
197 14270 30.65614130370121
197 73664 99.67473584703124
197 90748 11.119089143005954
198 21319 90.3300950267771
199 48520 2.6060914024723565
200 46566 75.95249847716329
201 70663 61.7365048324822
201 38702 88.3971748666455
201 19157 11.756845119173157
201 21836 92.21238517117976
201 99495 60.90509125592838
202 27460 14.343703504653831
203 87841 87.86438892517465
204 12555 78.47306749034446
204 52718 72.34304724888241
205 5777 58.07105612515172
205 1038 77.46716664467606
205 93476 74.52876989394217
205 80584 25.194706938589114
206 29544 71.75607013583699
206 71202 14.244574809875305
206 25291 63.863236116260616
206 64451 3.8909716205075586
207 19436 41.66680996277368
207 36987 50.750088783168
207 60534 96.26469410349513
207 5312 23.19638514036664
207 15493 36.48435503523315
207 58591 82.84850709150437
208 38655 40.20370728965906
208 80028 32.40039808421626
208 65726 39.462332039343465
209 63991 88.23737439863272
209 21154 62.50700386779472
210 34993 94.20176559728043
211 71621 75.92825491804957
211 9624 70.6207847101344
211 89141 93.20005123870853
211 99632 38.04924272776734
212 72432 65.35633735914591
212 6755 92.90688769367235
212 77909 80.09246405407278
212 25637 40.32861718332521
213 91988 1.890744980524435
214 89593 2.6351326058269446
215 5780 27.605620250582323
215 35503 44.04835091517951
215 62433 63.64267378483012
215 82782 3.0027177688186013
216 84939 73.59387746376608
217 9358 11.791885608543222
218 79840 94.12042901125214
219 90482 10.623154595388943
219 30486 56.82771971176615
219 82193 62.59429118643926
219 88488 1.3236990764842576
220 30029 62.813503307021534
220 78185 79.86001912659735
220 90150 74.85531248498756
220 96589 17.789889373869126
221 1523 27.874446640332394
221 68146 42.42796979244771
221 57154 45.518387251175234
222 83227 42.34869598892201
223 62122 46.10159596614389
223 12517 80.23322975531948
223 7240 84.93828984302861
224 22431 36.7661467327682
225 70010 25.218494007808406
226 42201 76.5084726873207
226 69352 73.32592347974348
226 22087 87.53160955012558
227 95568 83.7922597007253
228 32087 8.752085965523646
229 21417 84.41728632328395
230 60589 73.38433558935067
231 9363 24.262053626280228
231 44877 50.09427919782985
232 20524 19.321093797131915
232 94896 79.70164809280676
233 49735 99.30324216950432
234 35382 15.767807255363056
235 11791 33.20900292353311
235 92013 59.23340981823187
235 95529 62.805106423113884
236 83886 58.53246483271329
237 90198 32.27521329998818
238 33376 89.16392792988711
238 98724 49.68030547842785
239 73000 31.626559670493073
240 83080 99.16287992353121
240 78820 9.87192547961559
240 91713 53.73844372740188
241 7909 42.91369061504021
241 10094 82.55632469101833
242 28785 38.487850665404736
243 89733 91.31918295221047
244 8504 11.902197598435272
244 93435 40.19643048144403
244 43814 79.54324743276388
244 54562 19.288997833818886
244 47235 56.499254208076394
245 42504 55.83374848688207
246 72115 59.327175074860115
246 39398 26.54836101406166
247 7331 53.94994062148562
248 76913 57.659969433141825
248 34456 56.24642830336129
249 30021 95.76926614013125
250 57640 30.99222511355373
250 46567 69.70388353947394
250 93032 91.43588554777587
251 4207 13.51288054603638
252 79123 76.74718402645381
252 36503 69.48354752248397
252 91347 36.271537074615445
252 72953 52.38994992172947
252 59106 14.615637986031642
253 95739 91.02692498797661
253 1272 2.030625501460952
254 81642 68.86828465313651
254 8603 16.905198880877446
255 44589 22.257156481171215
255 55110 31.88925840009507
255 76864 99.2618685704012
255 58718 87.37692100417385
256 27184 4.770716306785371
256 21389 96.59488976788802
256 53638 35.586714273331545
256 59497 4.925098546942769
257 41347 65.66667548975252
258 43081 77.76538014024217
258 32312 57.93665283659611
258 83762 69.43694337426301
258 22364 52.1501250174254
259 28548 4.000962880986244
259 35332 17.008685807543007
259 27390 42.030390089867296
259 91082 69.80599399051519
259 7990 5.492760916680616
260 52581 48.354941224997205
261 24884 18.150068630522075
261 68964 32.27776661822821
261 44981 26.88557944698311
261 4828 50.018474832406476
261 86116 1.0469631632292815
262 35093 58.98303328093437
263 8675 44.91244770757519
264 9837 66.44818711973737
264 18209 75.10654001374897
265 77666 65.37570771322346
265 52599 75.6792532064969
265 78254 8.000108427774894
265 71266 7.669870396494378
265 63916 12.6616049662433
266 27653 15.985319800750567
267 74341 12.990049633930168
268 26968 92.65430617510613
268 79794 53.85439810579992
269 54410 72.52570417796655
269 23784 53.94432061238168
270 8099 52.50979500012163
270 7619 72.0753585253181
271 84217 9.552303828447245
271 53967 64.91430631424655
272 94098 39.8401221023101
273 26472 93.78430525106062
273 6731 61.52792037496366
273 82792 48.16816848207572
273 80692 75.85790428430539
273 64067 14.855804665837958
273 61762 88.07135965232924
274 41245 87.83478067195766
275 84049 85.72292438548207
275 67281 92.07435082711912
275 68980 53.48478466669681
275 31439 81.18967714426205
276 53411 29.443366096529257
276 2133 97.30470579006797
276 23033 40.57543093541978
277 27869 10.025489371935715
278 85909 57.22355824893184
279 57603 76.06578056410684
279 80327 32.37560513531558
279 11665 59.79589942075606
279 96295 37.433182398805734
279 79924 74.72329327744717
279 44311 81.84565662343324
279 92567 68.3657515211886
279 7092 82.50549373211906
279 15161 44.66792927830306
279 46959 2.0351452764893265
280 65435 61.997895418033146
281 4230 26.349814763063126
281 3074 70.40698384965741
282 878 65.35782781103512
282 51173 8.03938601148837
282 49672 93.30336731707906
283 51856 39.229238225457
284 84259 13.042514029962406
285 32102 34.15606976774034
285 19482 8.123177722485144
286 62721 66.83102615568549
286 88262 89.87271268246542
286 95183 87.07525121888588
286 26971 88.24450601225999
286 70757 22.625020491590675
286 75324 91.52963422992903
287 14054 23.69488847972177
287 22175 10.374718025032264
287 12441 68.81926473334075
287 44742 11.866942109684986
288 70341 38.32186286509238
288 49616 47.850604519170375
288 38542 4.933212443224388
289 50334 82.756030594848
289 10076 11.28985219109299
290 87272 36.59339966568596
290 47784 83.67669936071879
291 74281 2.106640606696042
291 41736 6.776818540020416
291 61063 49.171715070779335
291 58040 43.75217873698835
291 87623 47.168805994493475
291 18191 38.692566467354546
292 27926 68.54433729345635
292 96734 35.81567864126653
293 60142 42.67156594138377
294 47048 94.38186680392099
294 56362 99.5866726088273
294 52032 88.71953199161864
295 47852 6.611507217879037
295 49298 84.05582246227632
296 70697 29.50634872391045
296 98008 99.80285144540761
297 40032 6.096990371608502
297 626 55.57042280357247
298 30839 92.18092165627586
298 70853 97.11194638670324
299 18726 29.49972200144524
300 34718 30.13941532640578
301 65928 11.200045388891947
301 18715 80.42898857069592
301 85419 50.75981550520766
302 72932 17.962460460489893
302 88203 48.746785047366906
302 90456 98.05421960258815
302 52275 62.58422573577954
302 45379 79.53491833675919
303 56586 89.46505445238914
303 72794 62.48538654209664
304 18301 8.463047645274548
305 84740 84.62205790616986
305 65078 94.10657371555075
306 32325 43.81970282603773
307 97647 76.5035596943517
308 4388 81.28979990902575
308 4876 60.13344538281965
309 72225 17.06641760768496
309 65578 27.711272120132048
309 37060 74.95955912316
309 11935 79.73210589092346
310 73579 32.24460346127718
311 70644 60.50473179551098
312 95119 50.03457137722798
312 20259 70.22119398112117
313 34438 37.2114787590684
314 97912 11.745904449876992
315 76622 96.50705312544565
316 12423 22.672900903267546
316 14052 91.59236824086543
317 64292 35.81760638594268
317 56321 58.28161047710126
318 54643 20.629117460067636
318 92410 26.308608854903998
319 24240 78.9613461990104
319 56160 19.515934677092943
319 26402 97.34365433834128
320 22802 55.282333804516966
320 14742 9.751952094655932
320 60912 49.38171043296839
320 81868 40.33307415629221
320 3517 26.025386034999002
321 56155 74.79235176349515
322 40514 76.83868505886133
322 95301 43.80565786084404
323 76484 88.77311759624796
324 10106 61.7090473854472
324 96039 75.45099740074609
325 42385 75.28788691595676
325 23448 63.200055367365
326 64936 18.982710508141903
326 50324 65.01599333489563
327 52350 46.16213809136538
328 98939 52.3961218384742
328 27640 47.76967815671187
329 85144 33.64840670982892
329 45548 66.59114066127354
330 60379 44.80850514984694
330 31632 84.3632655264061
330 55850 8.206185488294453
330 32647 10.204313353083377
331 51829 74.83809437287933
331 81752 42.40917116087153
331 77742 42.89685680247574
332 11407 65.88060695532654
332 95174 95.57158773366469
333 47447 11.289396572781055
334 38240 68.88391964846723
334 29201 81.84029933971868
335 28746 43.898332034105024
336 3295 61.987367795631
336 10873 82.28543047627831
336 5772 59.42013380889136
336 35018 93.56954188190647
336 66692 47.04437138236565
337 18131 95.10696659339689
338 48912 79.01529477064292
338 48376 14.381134449131645
338 88023 36.10126864109474
338 42115 67.02437508965816
338 25061 39.589695642523864
338 63331 59.14320815981402
338 87355 53.89176390601829
338 34303 91.23138535359014
339 66784 31.94196921338204
340 27775 11.363893753365257
340 3485 29.235270964518502
341 58371 59.62014167052799
341 55681 25.709607636733832
341 49793 21.025479317007637
342 38023 23.028160097827847
342 75559 75.470800503667
342 36038 86.94520413683706
342 75208 62.083292380297465
342 5163 81.84970446148523
342 64478 43.72969936375303
343 64686 3.984233716805954
344 41907 7.6372416382873975
344 69155 94.23561250340872
345 90452 49.770263613876836
345 24348 37.082022252451495
346 81329 68.82658343221033
346 95439 58.205810098195585
347 53240 68.97957039163826
347 3033 50.07553467283375
348 85620 82.87121869211371
348 69916 57.96290244606617
348 98321 92.77692464219147
349 71054 28.05160185323698
349 75035 62.65019078566947
349 42664 99.66550437313091
349 58250 62.09233089440279
349 16803 8.77590102016047
349 24103 4.825902043281593
350 2834 61.72287326613339
350 22033 85.8960771708026
350 71998 45.91615662699052
350 76318 31.584409574707077
350 20517 91.90335093675334
350 30386 28.868250446080705
350 95148 83.1108738686394
351 11915 15.097311928604762
352 51083 38.66283331775466
352 63369 82.42527887863619
352 6629 33.234522894820586
352 57513 89.37334160099459
352 61970 96.39682239919713
353 99061 14.386679537387229
354 99263 60.195953740792
354 73598 84.42458249819158
355 90062 14.353677514338058
355 56783 46.79321292164578
356 94720 59.11232830811808
356 14810 49.08421716732846
357 43577 69.88027040715829
357 12756 6.840407239138715
358 13516 78.76526719357544
358 46929 18.87601544559926
358 51664 51.499029164356486
358 14491 28.622942286677215
358 30737 81.70118431247766
358 44194 88.36620086579185
358 56909 22.898012010836812
359 75896 66.08233670976384
359 57723 10.133886224532063
359 38368 40.80434265869437
360 6175 8.565233099464907
361 14371 98.14070900014457
362 76035 26.510413987186062
362 92071 56.924351826159864
362 57670 64.28531856196248
363 63641 61.381096486125706
363 47618 35.176064950376656
363 49273 17.12755678180315
364 2688 45.254717366625584
364 63163 95.09246036983149
364 94608 79.7265192114322
364 40685 52.209455343432325
364 82306 2.066756226649749
364 59817 32.09298012270084
365 39498 27.13930644816101
365 54879 49.64694666140793
366 48490 6.507353403092997
366 89938 86.20748764414057
366 43372 92.71056973386558
366 6403 84.36934276536743
367 20033 56.315288166635064
368 82240 48.98149483095637
369 47652 24.421119581602536
369 75102 72.14074623173634
369 92456 62.89688417995072
369 75310 81.26370460316026
370 20969 42.318199423191416
371 4215 13.793249275273268
371 36342 81.822939255733
372 30394 73.8993045496993
372 9346 65.10185560123816
373 52539 24.02327337162137
373 52521 39.709350517780166
373 95615 26.642348712267157
374 89192 77.38426029152163
375 32246 45.79324952815519
375 20101 15.515957157970536
375 66683 54.82353408737623
375 47409 16.938388696950774
376 55333 9.430880723096106
377 49851 66.36486303631789
377 82748 74.90908504660948
378 53831 56.21909752802601
378 25826 18.449844141551587
378 89414 75.90781887575247
378 75756 78.00231106285901
379 80609 25.226966315151135
379 75712 2.9433329214920496
380 78172 57.26012785127193
381 97402 75.61608753396085
381 44141 46.11750804537973
382 69574 18.069053135893732
382 12915 95.57257970034757
383 87746 30.680012789413446
383 36940 44.55869972553041
384 8326 77.21934760153162
385 65525 25.983431036473203
385 44128 93.31539744151422
386 50432 98.26623188304917
387 50019 72.5366775146563
388 78104 84.62086493722425
389 40860 96.14744064262764
389 51174 89.24398268441156
390 93565 42.131091427293256
390 74222 51.262777708620874
390 75090 93.22221634569138
390 7709 28.60999054741574
391 30320 17.169068352432944
391 51659 52.36928698476265
391 82638 14.365414328293305
391 3710 46.70887715405802
392 61348 22.574751833068156
393 54406 75.87192367072696
393 13170 75.82172801285475
393 41740 30.307329700987186
393 36363 87.77810873885927
394 69352 81.0138579972631
395 7856 17.663023308672994
395 52774 48.65966457181601
395 97501 60.843307388399616
395 97754 64.473891644778
396 51874 27.221419369748492
396 82423 48.34084407180217
396 95698 68.40332937454598
396 74972 47.57152140024528
396 41293 27.729689894006803
396 79299 46.66200578647999
397 28554 50.61142798779513
397 83648 9.006269857346435
398 32953 3.4763951798042028
399 64640 38.849434788821966
399 66935 83.43079574166597
400 43962 72.68514136091537
400 33044 55.05606125888707
400 15161 82.96136217832762
400 59523 93.01358005847487
400 83645 64.18897497359761
400 82977 22.223559205540546
400 56792 43.334429447300835
400 32647 30.47890735178014
401 72512 5.698437474717557
402 48956 61.47913161543746
402 49422 63.6949261433583
402 45178 55.44015765478058
402 81403 55.967850210352196
402 37316 90.86839319880234
403 24505 34.499505958728605
403 91263 70.47414666988104
403 65015 4.554167157497322
403 17837 64.86534426019222
403 60623 62.8816435853871
404 13130 22.41272754836898
404 59889 54.22062978843696
405 1504 30.325255529171724
406 92588 38.231205020985726
406 33709 54.75634073198187
407 34455 67.7288345532194
407 99867 24.283007258275187
407 26097 14.717016945886819
407 12352 99.34174177005171
407 59680 7.457949415639629
408 88358 90.96164523437221
408 25866 9.625038123679012
409 97497 99.16309945547428
409 12537 4.5041780718761455
409 61125 19.49185574918639
410 24633 93.65281670638134
410 83633 83.57710939644987
411 12251 12.853223524825758
411 42710 27.52384645160533
412 89166 22.242180176723544
413 94466 26.429297076908373
414 15014 70.12981247543763
415 14075 46.2894277163591
415 31296 98.66747715441124
416 89479 63.566876269789006
416 73851 79.45650529228566
416 13672 25.537815562588047
417 91284 39.01549982151405
417 45109 78.09135808586528
417 77402 23.92061201004123
417 44679 51.8983507643747
418 89353 85.15389787348357
419 37004 34.7759745800238
419 56927 58.534570203731136
420 96071 67.59201129422031
420 44982 41.6046496281231
420 67344 63.72264808808088
420 4001 52.96961317465236
420 44614 21.73907530192201
421 1584 67.90034542578188
421 34699 89.29139406930973
421 88294 75.31107849630887
421 58767 69.3403402814705
421 78069 11.355512498750164
421 32089 70.74969355797293
422 38162 10.810968425863553
422 88755 41.33417805366841
422 92875 71.67855068645468
422 40784 77.90911974305358
422 24083 40.34568287789646
423 57148 28.833145013064513
423 95077 32.22613588703217
423 69028 52.58011633405473
423 12288 85.99886464591376
424 89363 25.686862930108244
424 64567 25.111898982931816
425 474 38.40437943898025
425 21321 25.37652316188637
425 98323 52.05073244451684
425 59967 90.0493519453793
425 59470 76.74180756115403
426 96142 90.62004521867469
426 10259 17.37798633363566
426 96363 45.20850869172884
427 54519 99.40576010576638
427 90604 93.27770557389002
428 45589 88.56797630686967
428 60167 58.46575428301063
428 66668 47.74206387560807
428 8722 46.14793035452429
429 70381 24.381674716506303
430 30042 53.715706620975475
430 84172 31.913681900404498
431 98419 18.850106584456643
432 81439 78.73827448536596
432 68763 32.005972034343
432 43731 6.982117217756955
432 11699 83.24693998201795
432 64961 4.859932124604519
432 60404 14.85529649267679
433 21198 43.8133658422317
433 70784 9.839206021586758
433 36979 6.291102389192737
433 36798 66.75018925714899
433 29602 87.10265693703741
433 90011 78.64645690404565
434 20043 39.33315802429283
434 65015 25.19940636310551
435 7386 74.63807421094528
435 97127 9.691179422667215
436 47148 93.61154204683629
436 31398 81.55948353275973
436 15917 38.18737656664391
437 39346 13.93194902092653
437 58316 26.340270924576526
437 13834 59.053513808616486
437 69817 85.99498030759568
438 90430 10.00481222310725
438 8460 18.396618912715468
439 53616 19.01113069146496
439 99906 99.7731087330248
439 57436 63.872514844375964
440 632 68.00052848607616
440 67653 19.738632628966506
441 47877 66.69701316507958
